NOM_PLATJA;BANDERA;QUALITAT_AIGUA;ESTAT_MAR;MEDUSES;TEMP_AIGUA;TEMP_AMBIENT;FORÇA_VENT;TIPUS_VENT;UVI;DATA_ACTUALITZACIO
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;19,00;21,00;vent fluixet;Mestral(NW);Alt;28/06/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;19,00;21,00;vent fluixet;Mestral(NW);Alt;28/06/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;19,00;21,00;vent fluixet;Mestral(NW);Alt;28/06/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;19,00;21,00;vent fluixet;Mestral(NW);Alt;28/06/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;19,00;21,00;vent fluixet;Mestral(NW);Alt;28/06/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;19,00;21,00;vent fluixet;Mestral(NW);Alt;28/06/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;19,00;21,00;vent fluixet;Mestral(NW);Alt;28/06/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;19,00;21,00;vent fluixet;Mestral(NW);Alt;28/06/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;19,00;21,00;vent fluixet;Mestral(NW);Alt;28/06/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;20,00;20,20;vent fluixet;Gregal(NE);Alt;30/06/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;20,00;20,20;vent fluixet;Gregal(NE);Alt;30/06/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;20,00;20,20;vent fluixet;Gregal(NE);Alt;30/06/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;20,00;20,20;vent fluixet;Gregal(NE);Alt;30/06/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;20,00;20,20;vent fluixet;Gregal(NE);Alt;30/06/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;20,00;20,20;vent fluixet;Gregal(NE);Alt;30/06/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;20,00;20,20;vent fluixet;Gregal(NE);Alt;30/06/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;20,00;20,20;vent fluixet;Gregal(NE);Alt;30/06/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;20,00;20,20;vent fluixet;Gregal(NE);Alt;30/06/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;20,00;22,80;vent fluixet;Xaloc(SE);Alt;01/07/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;20,00;22,80;vent fluixet;Xaloc(SE);Alt;01/07/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;20,00;22,80;vent fluixet;Xaloc(SE);Alt;01/07/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;20,00;22,80;vent fluixet;Xaloc(SE);Alt;01/07/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;20,00;22,80;vent fluixet;Xaloc(SE);Alt;01/07/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;20,00;22,80;vent fluixet;Xaloc(SE);Alt;01/07/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;20,00;22,80;vent fluixet;Xaloc(SE);Alt;01/07/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;20,00;22,80;vent fluixet;Xaloc(SE);Alt;01/07/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;20,00;22,80;vent fluixet;Xaloc(SE);Alt;01/07/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;22,00;20,90;ventolina;Llevant(E);Alt;02/07/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;22,00;20,90;ventolina;Llevant(E);Alt;02/07/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;22,00;20,90;ventolina;Llevant(E);Alt;02/07/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;22,00;20,90;ventolina;Llevant(E);Alt;02/07/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;22,00;20,90;ventolina;Llevant(E);Alt;02/07/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;22,00;20,90;ventolina;Llevant(E);Alt;02/07/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;22,00;20,90;ventolina;Llevant(E);Alt;02/07/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;22,00;20,90;ventolina;Llevant(E);Alt;02/07/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;22,00;20,90;ventolina;Llevant(E);Alt;02/07/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;21,00;21,60;vent fluixet;Llevant(E);Alt;03/07/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;21,00;21,60;vent fluixet;Llevant(E);Alt;03/07/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;21,00;21,60;vent fluixet;Llevant(E);Alt;03/07/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;21,00;21,60;vent fluixet;Llevant(E);Alt;03/07/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;21,00;21,60;vent fluixet;Llevant(E);Alt;03/07/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;21,00;21,60;vent fluixet;Llevant(E);Alt;03/07/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;21,00;21,60;vent fluixet;Llevant(E);Alt;03/07/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;21,00;21,60;vent fluixet;Llevant(E);Alt;03/07/2013
DEL PATí DE VELA;GROGA;EXCEL-LENT;Marejol;NO;21,00;21,60;vent fluixet;Llevant(E);Alt;03/07/2013
DELS PESCADORS;GROGA;EXCEL-LENT;Marejol;NO;21,00;21,60;vent fluixet;Llevant(E);Alt;03/07/2013
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Marejol;NO;21,00;21,60;vent fluixet;Llevant(E);Alt;03/07/2013
DEL CRISTALL;GROGA;EXCEL-LENT;Marejol;NO;21,00;21,60;vent fluixet;Llevant(E);Alt;03/07/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;21,00;21,60;vent fluixet;Llevant(E);Alt;03/07/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;19,00;22,90;vent fluixet;Mestral(NW);Alt;04/07/2013
DE LA MORA ;GROGA;EXCEL-LENT;Marejol;NO;19,00;22,90;vent fluixet;Mestral(NW);Alt;04/07/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;19,00;22,90;vent fluixet;Mestral(NW);Alt;04/07/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;19,00;22,90;vent fluixet;Mestral(NW);Alt;04/07/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;19,00;22,90;vent fluixet;Mestral(NW);Alt;04/07/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;19,00;22,90;vent fluixet;Mestral(NW);Alt;04/07/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;19,00;22,90;vent fluixet;Mestral(NW);Alt;04/07/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;19,00;22,90;vent fluixet;Mestral(NW);Alt;04/07/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;19,00;22,90;vent fluixet;Mestral(NW);Alt;04/07/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;19,00;22,90;vent fluixet;Mestral(NW);Alt;04/07/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;20,00;24,80;ventolina;Xaloc(SE);Alt;05/07/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;20,00;24,80;ventolina;Xaloc(SE);Alt;05/07/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;20,00;24,80;ventolina;Xaloc(SE);Alt;05/07/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;20,00;24,80;ventolina;Xaloc(SE);Alt;05/07/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;20,00;24,80;ventolina;Xaloc(SE);Alt;05/07/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;20,00;24,80;ventolina;Xaloc(SE);Alt;05/07/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;20,00;24,80;ventolina;Xaloc(SE);Alt;05/07/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;20,00;24,80;ventolina;Xaloc(SE);Alt;05/07/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;20,00;24,80;ventolina;Xaloc(SE);Alt;05/07/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;20,00;24,80;ventolina;Xaloc(SE);Alt;05/07/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;20,00;24,80;ventolina;Xaloc(SE);Alt;05/07/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;20,00;24,80;ventolina;Xaloc(SE);Alt;05/07/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;20,00;24,80;ventolina;Xaloc(SE);Alt;05/07/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;20,00;24,80;ventolina;Xaloc(SE);Alt;05/07/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;20,00;26,60;calma;Gregal(NE);Alt;06/07/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;20,00;26,60;calma;Gregal(NE);Alt;06/07/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;20,00;26,60;calma;Gregal(NE);Alt;06/07/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;20,00;26,60;calma;Gregal(NE);Alt;06/07/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;20,00;26,60;calma;Gregal(NE);Alt;06/07/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;20,00;26,60;calma;Gregal(NE);Alt;06/07/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;20,00;26,60;calma;Gregal(NE);Alt;06/07/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;20,00;26,60;calma;Gregal(NE);Alt;06/07/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;20,00;26,60;calma;Gregal(NE);Alt;06/07/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,10;ventolina;Tramuntana(N);Alt;07/07/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,10;ventolina;Tramuntana(N);Alt;07/07/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,10;ventolina;Tramuntana(N);Alt;07/07/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,10;ventolina;Tramuntana(N);Alt;07/07/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,10;ventolina;Tramuntana(N);Alt;07/07/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,10;ventolina;Tramuntana(N);Alt;07/07/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,10;ventolina;Tramuntana(N);Alt;07/07/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,10;ventolina;Tramuntana(N);Alt;07/07/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,10;ventolina;Tramuntana(N);Alt;07/07/2013
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Marejol;NO;24,00;24,10;ventolina;Tramuntana(N);Alt;07/07/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;24,00;26,20;ventolina;Xaloc(SE);Alt;08/07/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;24,00;26,20;ventolina;Xaloc(SE);Alt;08/07/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;24,00;26,20;ventolina;Xaloc(SE);Alt;08/07/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;24,00;26,20;ventolina;Xaloc(SE);Alt;08/07/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;24,00;26,20;ventolina;Xaloc(SE);Alt;08/07/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;24,00;26,20;ventolina;Xaloc(SE);Alt;08/07/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;24,00;26,20;ventolina;Xaloc(SE);Alt;08/07/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;24,00;26,20;ventolina;Xaloc(SE);Alt;08/07/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;24,00;26,20;ventolina;Xaloc(SE);Alt;08/07/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;24,00;26,20;ventolina;Xaloc(SE);Alt;08/07/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,70;ventolina;Ponent(W);Alt;09/07/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,70;ventolina;Ponent(W);Alt;09/07/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,70;ventolina;Ponent(W);Alt;09/07/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,70;ventolina;Ponent(W);Alt;09/07/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,70;ventolina;Ponent(W);Alt;09/07/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,70;ventolina;Ponent(W);Alt;09/07/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,70;ventolina;Ponent(W);Alt;09/07/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,70;ventolina;Ponent(W);Alt;09/07/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,70;ventolina;Ponent(W);Alt;09/07/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,60;ventolina;Ponent(W);Alt;10/07/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,60;ventolina;Ponent(W);Alt;10/07/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,60;ventolina;Ponent(W);Alt;10/07/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,60;ventolina;Ponent(W);Alt;10/07/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,60;ventolina;Ponent(W);Alt;10/07/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,60;ventolina;Ponent(W);Alt;10/07/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,60;ventolina;Ponent(W);Alt;10/07/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,60;ventolina;Ponent(W);Alt;10/07/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,60;ventolina;Ponent(W);Alt;10/07/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,40;vent fluixet;Gregal(NE);Alt;11/07/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,40;vent fluixet;Gregal(NE);Alt;11/07/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,40;vent fluixet;Gregal(NE);Alt;11/07/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,40;vent fluixet;Gregal(NE);Alt;11/07/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,40;vent fluixet;Gregal(NE);Alt;11/07/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,40;vent fluixet;Gregal(NE);Alt;11/07/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,40;vent fluixet;Gregal(NE);Alt;11/07/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,40;vent fluixet;Gregal(NE);Alt;11/07/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;24,00;24,40;vent fluixet;Gregal(NE);Alt;11/07/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,00;ventolina;Mestral(NW);Alt;12/07/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,00;ventolina;Mestral(NW);Alt;12/07/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,00;ventolina;Mestral(NW);Alt;12/07/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,00;ventolina;Mestral(NW);Alt;12/07/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,00;ventolina;Mestral(NW);Alt;12/07/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,00;ventolina;Mestral(NW);Alt;12/07/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,00;ventolina;Mestral(NW);Alt;12/07/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,00;ventolina;Mestral(NW);Alt;12/07/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,00;ventolina;Mestral(NW);Alt;12/07/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;23,00;24,00;vent fluixet;Mestral(NW);Alt;13/07/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;23,00;24,00;vent fluixet;Mestral(NW);Alt;13/07/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;23,00;24,00;vent fluixet;Mestral(NW);Alt;13/07/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;23,00;24,00;vent fluixet;Mestral(NW);Alt;13/07/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;23,00;24,00;vent fluixet;Mestral(NW);Alt;13/07/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;23,00;24,00;vent fluixet;Mestral(NW);Alt;13/07/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;23,00;24,00;vent fluixet;Mestral(NW);Alt;13/07/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;23,00;24,00;vent fluixet;Mestral(NW);Alt;13/07/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;23,00;24,00;vent fluixet;Mestral(NW);Alt;13/07/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;23,00;23,50;vent fluixet;Mestral(NW);Alt;14/07/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;23,00;23,50;vent fluixet;Mestral(NW);Alt;14/07/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;23,00;23,50;vent fluixet;Mestral(NW);Alt;14/07/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;23,00;23,50;vent fluixet;Mestral(NW);Alt;14/07/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;23,00;23,50;vent fluixet;Mestral(NW);Alt;14/07/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;23,00;23,50;vent fluixet;Mestral(NW);Alt;14/07/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;23,00;23,50;vent fluixet;Mestral(NW);Alt;14/07/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;23,00;23,50;vent fluixet;Mestral(NW);Alt;14/07/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;23,00;23,50;vent fluixet;Mestral(NW);Alt;14/07/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,90;vent fluixet;Tramuntana(N);Alt;15/07/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,90;vent fluixet;Tramuntana(N);Alt;15/07/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,90;vent fluixet;Tramuntana(N);Alt;15/07/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,90;vent fluixet;Tramuntana(N);Alt;15/07/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,90;vent fluixet;Tramuntana(N);Alt;15/07/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,90;vent fluixet;Tramuntana(N);Alt;15/07/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,90;vent fluixet;Tramuntana(N);Alt;15/07/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,90;vent fluixet;Tramuntana(N);Alt;15/07/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,90;vent fluixet;Tramuntana(N);Alt;15/07/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,10;vent fluixet;Mestral(NW);Alt;16/07/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,10;vent fluixet;Mestral(NW);Alt;16/07/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,10;vent fluixet;Mestral(NW);Alt;16/07/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,10;vent fluixet;Mestral(NW);Alt;16/07/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,10;vent fluixet;Mestral(NW);Alt;16/07/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,10;vent fluixet;Mestral(NW);Alt;16/07/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,10;vent fluixet;Mestral(NW);Alt;16/07/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,10;vent fluixet;Mestral(NW);Alt;16/07/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,10;vent fluixet;Mestral(NW);Alt;16/07/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,40;vent fluixet;Mestral(NW);Baix;17/07/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,40;vent fluixet;Mestral(NW);Baix;17/07/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,40;vent fluixet;Mestral(NW);Baix;17/07/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,40;vent fluixet;Mestral(NW);Baix;17/07/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,40;vent fluixet;Mestral(NW);Baix;17/07/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,40;vent fluixet;Mestral(NW);Baix;17/07/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,40;vent fluixet;Mestral(NW);Baix;17/07/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,40;vent fluixet;Mestral(NW);Baix;17/07/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,40;vent fluixet;Mestral(NW);Baix;17/07/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,40;vent fluixet;Tramuntana(N);Alt;18/07/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,40;vent fluixet;Tramuntana(N);Alt;18/07/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,40;vent fluixet;Tramuntana(N);Alt;18/07/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,40;vent fluixet;Tramuntana(N);Alt;18/07/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,40;vent fluixet;Tramuntana(N);Alt;18/07/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,40;vent fluixet;Tramuntana(N);Alt;18/07/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,40;vent fluixet;Tramuntana(N);Alt;18/07/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,40;vent fluixet;Tramuntana(N);Alt;18/07/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;24,00;23,40;vent fluixet;Tramuntana(N);Alt;18/07/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,20;vent fluixet;Xaloc(SE);Moderat;19/07/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,20;vent fluixet;Xaloc(SE);Moderat;19/07/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,20;vent fluixet;Xaloc(SE);Moderat;19/07/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,20;vent fluixet;Xaloc(SE);Moderat;19/07/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,20;vent fluixet;Xaloc(SE);Moderat;19/07/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,20;vent fluixet;Xaloc(SE);Moderat;19/07/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,20;vent fluixet;Xaloc(SE);Moderat;19/07/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,20;vent fluixet;Xaloc(SE);Moderat;19/07/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;24,00;25,20;vent fluixet;Xaloc(SE);Moderat;19/07/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;25,00;24,50;vent fluixet;Llevant(E);Alt;20/07/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;25,00;24,50;vent fluixet;Llevant(E);Alt;20/07/2013
