NOM_PLATJA;BANDERA;QUALITAT_AIGUA;ESTAT_MAR;MEDUSES;TEMP_AIGUA;TEMP_AMBIENT;FORCA_VENT;TIPUS_VENT;UVI;DATA_ACTUALITZACIO
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DEL PONT D'EN BOTIFARRETA;GROGA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DEL PONT D'EN BOTIFARRETA;GROGA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DEL COCO;GROGA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DE L'ESTACIÓ;GROGA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DELS PATINS DE VELA;GROGA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DELS PESCADORS;GROGA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DEL PONT D'EN BOTIFARRETA;GROGA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DEL CRISTALL;GROGA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;07/07/2019
DE LA BARCA MARIA;VERMELLA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;08/07/2019
DEL CRISTALL;GROGA;BONA;Mar plana;NO;25;29;ventolina;Gregal(NE);Molt Alt;08/07/2019
DEL PONT D'EN BOTIFARRETA;VERMELLA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;08/07/2019
DE LA BARCA MARIA;GROGA;BONA;Mar plana;NO;25;29;ventolina;Gregal(NE);Molt Alt;08/07/2019
DEL CRISTALL;GROGA;BONA;Mar plana;NO;25;29;ventolina;Gregal(NE);Molt Alt;08/07/2019
DEL PONT D'EN BOTIFARRETA;GROGA;BONA;Mar plana;NO;25;29;ventolina;Gregal(NE);Molt Alt;08/07/2019
DELS PESCADORS;VERMELLA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;08/07/2019
DELS PATINS DE VELA;VERMELLA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;08/07/2019
DE L'ESTACIÓ;VERMELLA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;08/07/2019
DEL COCO;VERMELLA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;08/07/2019
DEL PONT DEL PETROLI;VERMELLA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;08/07/2019
DEL COCO;GROGA;BONA;Mar plana;NO;25;29;ventolina;Gregal(NE);Molt Alt;08/07/2019
DEL PONT DEL PETROLI;GROGA;BONA;Mar plana;NO;25;29;ventolina;Gregal(NE);Molt Alt;08/07/2019
DE L'ESTACIÓ;GROGA;BONA;Mar plana;NO;25;29;ventolina;Gregal(NE);Molt Alt;08/07/2019
DELS PATINS DE VELA;GROGA;BONA;Mar plana;NO;25;29;ventolina;Gregal(NE);Molt Alt;08/07/2019
DELS PESCADORS;GROGA;BONA;Mar plana;NO;25;29;ventolina;Gregal(NE);Molt Alt;08/07/2019
DEL PONT D'EN BOTIFARRETA;GROGA;BONA;Mar plana;NO;25;29;ventolina;Gregal(NE);Molt Alt;08/07/2019
DEL CRISTALL;GROGA;BONA;Mar plana;NO;25;29;ventolina;Gregal(NE);Molt Alt;08/07/2019
DE LA BARCA MARIA;GROGA;BONA;Mar plana;NO;25;29;ventolina;Gregal(NE);Molt Alt;08/07/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;08/07/2019
DEL CRISTALL;VERMELLA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;08/07/2019
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;22;29;calma;Gregal(NE);Molt Alt;09/07/2019
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;22;29;calma;Gregal(NE);Molt Alt;09/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;22;29;calma;Gregal(NE);Molt Alt;09/07/2019
DEL PONT D'EN BOTIFARRETA;GROGA;BONA;Forta maror;NO;22;29;calma;Gregal(NE);Molt Alt;09/07/2019
DELS PESCADORS;VERDA;BONA;Mar plana;NO;22;29;calma;Gregal(NE);Molt Alt;09/07/2019
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;22;29;calma;Gregal(NE);Molt Alt;09/07/2019
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;22;29;calma;Gregal(NE);Molt Alt;09/07/2019
DEL COCO;VERDA;BONA;Mar plana;NO;22;29;calma;Gregal(NE);Molt Alt;09/07/2019
DEL COCO;GROGA;BONA;Forta maror;NO;22;29;calma;Gregal(NE);Molt Alt;09/07/2019
DEL PONT DEL PETROLI;GROGA;BONA;Forta maror;NO;22;29;calma;Gregal(NE);Molt Alt;09/07/2019
DE L'ESTACIÓ;GROGA;BONA;Forta maror;NO;22;29;calma;Gregal(NE);Molt Alt;09/07/2019
DELS PATINS DE VELA;GROGA;BONA;Forta maror;NO;22;29;calma;Gregal(NE);Molt Alt;09/07/2019
DELS PESCADORS;GROGA;BONA;Forta maror;NO;22;29;calma;Gregal(NE);Molt Alt;09/07/2019
DEL PONT D'EN BOTIFARRETA;GROGA;BONA;Forta maror;NO;22;29;calma;Gregal(NE);Molt Alt;09/07/2019
DEL CRISTALL;GROGA;BONA;Forta maror;NO;22;29;calma;Gregal(NE);Molt Alt;09/07/2019
DE LA BARCA MARIA;GROGA;BONA;Forta maror;NO;22;29;calma;Gregal(NE);Molt Alt;09/07/2019
DEL CRISTALL;VERDA;BONA;Mar plana;NO;22;29;calma;Gregal(NE);Molt Alt;09/07/2019
DEL COCO;VERDA;BONA;Mar plana;NO;22;29;calma;Gregal(NE);Molt Alt;10/07/2019
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;22;29;calma;Gregal(NE);Molt Alt;10/07/2019
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;22;29;calma;Gregal(NE);Molt Alt;10/07/2019
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;22;29;calma;Gregal(NE);Molt Alt;10/07/2019
DELS PESCADORS;VERDA;BONA;Mar plana;NO;22;29;calma;Gregal(NE);Molt Alt;10/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;22;29;calma;Gregal(NE);Molt Alt;10/07/2019
DEL CRISTALL;VERDA;BONA;Mar plana;NO;22;29;calma;Gregal(NE);Molt Alt;10/07/2019
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;22;29;calma;Gregal(NE);Molt Alt;10/07/2019
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;22;29;calma;Gregal(NE);Molt Alt;11/07/2019
DELS PESCADORS;VERDA;BONA;Mar plana;NO;22;29;calma;Gregal(NE);Molt Alt;11/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;22;29;calma;Gregal(NE);Molt Alt;11/07/2019
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;22;29;calma;Gregal(NE);Molt Alt;11/07/2019
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;22;29;calma;Gregal(NE);Molt Alt;11/07/2019
DEL COCO;VERDA;BONA;Mar plana;NO;22;29;calma;Gregal(NE);Molt Alt;11/07/2019
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;22;29;calma;Gregal(NE);Molt Alt;11/07/2019
DEL CRISTALL;VERDA;BONA;Mar plana;NO;22;29;calma;Gregal(NE);Molt Alt;11/07/2019
DEL COCO;VERDA;BONA;Mar plana;NO;24;29;calma;Gregal(NE);Molt Alt;12/07/2019
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;24;29;calma;Gregal(NE);Molt Alt;12/07/2019
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;24;29;calma;Gregal(NE);Molt Alt;12/07/2019
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;24;29;calma;Gregal(NE);Molt Alt;12/07/2019
DELS PESCADORS;VERDA;BONA;Mar plana;NO;24;29;calma;Gregal(NE);Molt Alt;12/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;24;29;calma;Gregal(NE);Molt Alt;12/07/2019
DEL CRISTALL;VERDA;BONA;Mar plana;NO;24;29;calma;Gregal(NE);Molt Alt;12/07/2019
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;24;29;calma;Gregal(NE);Molt Alt;12/07/2019
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;24;29;calma;Gregal(NE);Molt Alt;13/07/2019
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;24;29;calma;Gregal(NE);Molt Alt;13/07/2019
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;24;29;calma;Gregal(NE);Molt Alt;13/07/2019
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;24;29;calma;Gregal(NE);Molt Alt;13/07/2019
DELS PESCADORS;VERDA;BONA;Mar plana;NO;24;29;calma;Gregal(NE);Molt Alt;13/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;24;29;calma;Gregal(NE);Molt Alt;13/07/2019
DEL CRISTALL;VERDA;BONA;Mar plana;NO;24;29;calma;Gregal(NE);Molt Alt;13/07/2019
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;24;29;calma;Gregal(NE);Molt Alt;13/07/2019
DEL COCO;VERDA;BONA;Mar plana;NO;24;29;calma;Gregal(NE);Molt Alt;13/07/2019
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;24;29;calma;Gregal(NE);Molt Alt;13/07/2019
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;24;29;calma;Gregal(NE);Molt Alt;13/07/2019
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;24;29;calma;Gregal(NE);Molt Alt;13/07/2019
DELS PESCADORS;VERDA;BONA;Mar plana;NO;24;29;calma;Gregal(NE);Molt Alt;13/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;24;29;calma;Gregal(NE);Molt Alt;13/07/2019
DEL CRISTALL;VERDA;BONA;Mar plana;NO;24;29;calma;Gregal(NE);Molt Alt;13/07/2019
DEL COCO;VERDA;BONA;Mar plana;NO;24;29;calma;Gregal(NE);Molt Alt;13/07/2019
DEL PONT DEL PETROLI;GROGA;BONA;Marejol;NO;24;29;calma;Gregal(NE);Alt;14/07/2019
DEL COCO;GROGA;BONA;Marejol;NO;24;29;calma;Gregal(NE);Alt;14/07/2019
DE LA BARCA MARIA;GROGA;BONA;Marejol;NO;24;29;calma;Gregal(NE);Alt;14/07/2019
DE L'ESTACIÓ;GROGA;BONA;Marejol;NO;24;29;calma;Gregal(NE);Alt;14/07/2019
DEL PONT D'EN BOTIFARRETA;GROGA;BONA;Marejol;NO;24;29;calma;Gregal(NE);Alt;14/07/2019
DELS PESCADORS;GROGA;BONA;Marejol;NO;24;29;calma;Gregal(NE);Alt;14/07/2019
DELS PATINS DE VELA;GROGA;BONA;Marejol;NO;24;29;calma;Gregal(NE);Alt;14/07/2019
DEL CRISTALL;GROGA;BONA;Marejol;NO;24;29;calma;Gregal(NE);Alt;14/07/2019
DEL COCO;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;24;29;calma;Gregal(NE);Alt;15/07/2019
DEL PONT DEL PETROLI;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;24;29;calma;Gregal(NE);Alt;15/07/2019
DE L'ESTACIÓ;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;24;29;calma;Gregal(NE);Alt;15/07/2019
DE LA BARCA MARIA;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;24;29;calma;Gregal(NE);Alt;15/07/2019
DELS PESCADORS;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;24;29;calma;Gregal(NE);Alt;15/07/2019
DEL PONT D'EN BOTIFARRETA;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;24;29;calma;Gregal(NE);Alt;15/07/2019
DEL CRISTALL;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;24;29;calma;Gregal(NE);Alt;15/07/2019
DELS PATINS DE VELA;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;24;29;calma;Gregal(NE);Alt;15/07/2019
DELS PATINS DE VELA;VERDA;BONA;Maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DE L'ESTACIÓ;VERDA;BONA;Maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DELS PATINS DE VELA;VERDA;PENDENT ANALIT.;Maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;PENDENT ANALIT.;Maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DEL PONT D'EN BOTIFARRETA;GROGA;BONA;Forta maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DEL CRISTALL;GROGA;BONA;Forta maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DE LA BARCA MARIA;GROGA;BONA;Forta maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DE LA BARCA MARIA;VERDA;PENDENT ANALIT.;Maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DEL CRISTALL;VERDA;PENDENT ANALIT.;Maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DELS PESCADORS;VERDA;PENDENT ANALIT.;Maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DEL PONT DEL PETROLI;VERDA;PENDENT ANALIT.;Maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DEL COCO;VERDA;PENDENT ANALIT.;Maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DE LA BARCA MARIA;VERDA;PENDENT ANALIT.;Maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DEL CRISTALL;VERDA;PENDENT ANALIT.;Maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;PENDENT ANALIT.;Maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DELS PESCADORS;VERDA;PENDENT ANALIT.;Maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DELS PATINS DE VELA;VERDA;PENDENT ANALIT.;Maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DEL PONT DEL PETROLI;VERDA;PENDENT ANALIT.;Maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DEL PONT DEL PETROLI;VERDA;BONA;Maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DEL COCO;VERDA;BONA;Maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DELS PESCADORS;VERDA;BONA;Maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DEL CRISTALL;VERDA;BONA;Maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DE LA BARCA MARIA;VERDA;BONA;Maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DEL COCO;GROGA;BONA;Forta maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DEL PONT DEL PETROLI;GROGA;BONA;Forta maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DE L'ESTACIÓ;GROGA;BONA;Forta maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DELS PATINS DE VELA;GROGA;BONA;Forta maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DELS PESCADORS;GROGA;BONA;Forta maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DE L'ESTACIÓ;VERDA;PENDENT ANALIT.;Maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DE L'ESTACIÓ;VERDA;PENDENT ANALIT.;Maror;NO;24;29;calma;Gregal(NE);Molt Alt;16/07/2019
DEL COCO;VERDA;BONA;Maror;NO;24;29;calma;Gregal(NE);Alt;17/07/2019
DEL PONT DEL PETROLI;VERDA;BONA;Maror;NO;24;29;calma;Gregal(NE);Alt;17/07/2019
DE L'ESTACIÓ;VERDA;BONA;Maror;NO;24;29;calma;Gregal(NE);Alt;17/07/2019
DE LA BARCA MARIA;VERDA;BONA;Maror;NO;24;29;calma;Gregal(NE);Alt;17/07/2019
DELS PESCADORS;VERDA;BONA;Maror;NO;24;29;calma;Gregal(NE);Alt;17/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Maror;NO;24;29;calma;Gregal(NE);Alt;17/07/2019
DEL CRISTALL;VERDA;BONA;Maror;NO;24;29;calma;Gregal(NE);Alt;17/07/2019
DELS PATINS DE VELA;VERDA;BONA;Maror;NO;24;29;calma;Gregal(NE);Alt;17/07/2019
DE LA BARCA MARIA;VERMELLA;PENDENT ANALIT.;Maror;NO;24;29;calma;Gregal(NE);Alt;18/07/2019
DEL PONT D'EN BOTIFARRETA;VERMELLA;BONA;Maror;NO;24;29;calma;Gregal(NE);Alt;18/07/2019
DELS PATINS DE VELA;VERMELLA;BONA;Maror;NO;24;29;calma;Gregal(NE);Alt;18/07/2019
DEL PONT DEL PETROLI;VERMELLA;BONA;Maror;NO;24;29;calma;Gregal(NE);Alt;18/07/2019
DEL PONT DEL PETROLI;VERMELLA;BONA;Maror;NO;24;29;calma;Gregal(NE);Alt;18/07/2019
DEL COCO;VERMELLA;BONA;Maror;NO;24;29;calma;Gregal(NE);Alt;18/07/2019
DE LA BARCA MARIA;VERMELLA;BONA;Maror;NO;24;29;calma;Gregal(NE);Alt;18/07/2019
DEL PONT DEL PETROLI;VERMELLA;BONA;Maror;NO;24;29;calma;Gregal(NE);Alt;18/07/2019
DE LA BARCA MARIA;VERMELLA;PENDENT ANALIT.;Maror;NO;24;29;calma;Gregal(NE);Alt;18/07/2019
DE L'ESTACIÓ;VERMELLA;BONA;Maror;NO;24;29;calma;Gregal(NE);Alt;18/07/2019
DELS PATINS DE VELA;VERMELLA;BONA;Maror;NO;24;29;calma;Gregal(NE);Alt;18/07/2019
DELS PESCADORS;VERMELLA;BONA;Maror;NO;24;29;calma;Gregal(NE);Alt;18/07/2019
DEL PONT D'EN BOTIFARRETA;VERMELLA;BONA;Maror;NO;24;29;calma;Gregal(NE);Alt;18/07/2019
DEL CRISTALL;VERMELLA;PENDENT ANALIT.;Maror;NO;24;29;calma;Gregal(NE);Alt;18/07/2019
DE LA BARCA MARIA;VERMELLA;PENDENT ANALIT.;Maror;NO;24;29;calma;Gregal(NE);Alt;18/07/2019
DEL CRISTALL;VERMELLA;PENDENT ANALIT.;Maror;NO;24;29;calma;Gregal(NE);Alt;18/07/2019
