NOM_PLATJA,BANDERA,QUALITAT_AIGUA,ESTAT_MAR,MEDUSES,TEMP_AIGUA,TEMP_AMBIENT,FORCA_VENT,TIPUS_VENT,UVI,DATA_ACTUALITZACIO
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,26,26,vent fluix,Gregal(NE),Molt Alt,12/07/2017
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,26,26,vent fluix,Gregal(NE),Molt Alt,12/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,26,26,vent fluix,Gregal(NE),Molt Alt,12/07/2017
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,26,27,vent fluix,Gregal(NE),Molt Alt,13/07/2017
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,26,27,vent fluix,Gregal(NE),Molt Alt,13/07/2017
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,26,27,vent fluix,Gregal(NE),Molt Alt,13/07/2017
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Marejol,NO,26,27,vent fluix,Gregal(NE),Molt Alt,13/07/2017
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,26,27,vent fluix,Gregal(NE),Molt Alt,13/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,26,27,vent fluix,Gregal(NE),Molt Alt,13/07/2017
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,26,27,vent fluix,Gregal(NE),Molt Alt,13/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,26,27,vent fluix,Gregal(NE),Molt Alt,13/07/2017
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,24,29,vent fluix,Migjorn(S),Alt,15/07/2017
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,24,29,vent fluix,Migjorn(S),Alt,15/07/2017
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,24,29,vent fluix,Migjorn(S),Alt,15/07/2017
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Marejol,NO,24,29,vent fluix,Migjorn(S),Alt,15/07/2017
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,24,29,vent fluix,Migjorn(S),Alt,15/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,24,29,vent fluix,Migjorn(S),Alt,15/07/2017
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,24,29,vent fluix,Migjorn(S),Alt,15/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,24,29,vent fluix,Migjorn(S),Alt,15/07/2017
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,24,29,vent fluix,Llevant(E),Alt,16/07/2017
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,24,29,vent fluix,Llevant(E),Alt,16/07/2017
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,24,29,vent fluix,Llevant(E),Alt,16/07/2017
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Marejol,NO,24,29,vent fluix,Llevant(E),Alt,16/07/2017
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,24,29,vent fluix,Llevant(E),Alt,16/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,24,29,vent fluix,Llevant(E),Alt,16/07/2017
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,24,29,vent fluix,Llevant(E),Alt,16/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,24,29,vent fluix,Llevant(E),Alt,16/07/2017
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,24,29,vent fluix,Llevant(E),Alt,17/07/2017
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,24,29,vent fluix,Llevant(E),Alt,17/07/2017
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,24,29,vent fluix,Llevant(E),Alt,17/07/2017
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Marejol,NO,24,29,vent fluix,Llevant(E),Alt,17/07/2017
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,24,29,vent fluix,Llevant(E),Alt,17/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,24,29,vent fluix,Llevant(E),Alt,17/07/2017
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,24,29,vent fluix,Llevant(E),Alt,17/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,24,29,vent fluix,Llevant(E),Alt,17/07/2017
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,18/07/2017
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,18/07/2017
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,18/07/2017
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,18/07/2017
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,18/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,18/07/2017
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,18/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,18/07/2017
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,19/07/2017
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,19/07/2017
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,19/07/2017
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,19/07/2017
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,19/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,19/07/2017
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,19/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,19/07/2017
DE LA BARCA MARIA,GROGA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,19/07/2017
DEL CRISTALL,GROGA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,19/07/2017
DEL PONT D'EN BOTIFARRETA,GROGA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,19/07/2017
DELS PESCADORS,GROGA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,19/07/2017
DEL PATÍ DE VELA,GROGA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,19/07/2017
DE L'ESTACIÓ,GROGA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,19/07/2017
DEL PONT DEL PETROLI,GROGA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,19/07/2017
DEL COCO,GROGA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,19/07/2017
DEL COCO,VERMELLA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,20/07/2017
DEL PONT DEL PETROLI,VERMELLA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,20/07/2017
DE L'ESTACIÓ,VERMELLA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,20/07/2017
DEL PATÍ DE VELA,VERMELLA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,20/07/2017
DELS PESCADORS,VERMELLA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,20/07/2017
DEL PONT D'EN BOTIFARRETA,VERMELLA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,20/07/2017
DEL CRISTALL,VERMELLA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,20/07/2017
DE LA BARCA MARIA,VERMELLA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,20/07/2017
DE LA BARCA MARIA,GROGA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,20/07/2017
DEL CRISTALL,GROGA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,20/07/2017
DEL PONT D'EN BOTIFARRETA,GROGA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,20/07/2017
DELS PESCADORS,GROGA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,20/07/2017
DEL PATÍ DE VELA,GROGA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,20/07/2017
DE L'ESTACIÓ,GROGA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,20/07/2017
DEL PONT DEL PETROLI,GROGA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,20/07/2017
DEL COCO,GROGA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,20/07/2017
DE LA BARCA MARIA,GROGA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,21/07/2017
DEL CRISTALL,GROGA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,21/07/2017
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,21/07/2017
DEL PONT D'EN BOTIFARRETA,GROGA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,21/07/2017
DELS PESCADORS,GROGA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,21/07/2017
DEL PATÍ DE VELA,GROGA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,21/07/2017
DE L'ESTACIÓ,GROGA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,21/07/2017
DEL PONT DEL PETROLI,GROGA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,21/07/2017
DEL COCO,GROGA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,21/07/2017
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,21/07/2017
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,21/07/2017
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,21/07/2017
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,21/07/2017
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,21/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,21/07/2017
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,21/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,21/07/2017
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,22/07/2017
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,22/07/2017
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,22/07/2017
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,22/07/2017
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,22/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,22/07/2017
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,22/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,22/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,23/07/2017
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,23/07/2017
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,23/07/2017
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,23/07/2017
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,23/07/2017
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,23/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,23/07/2017
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,23/07/2017
DEL CRISTALL,VERDA,PENDENT ANALIT.,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,24/07/2017
DEL COCO,VERMELLA,PENDENT ANALIT.,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,24/07/2017
DEL PONT DEL PETROLI,VERMELLA,PENDENT ANALIT.,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,24/07/2017
DEL CRISTALL,VERMELLA,PENDENT ANALIT.,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,24/07/2017
DEL PONT D'EN BOTIFARRETA,VERMELLA,PENDENT ANALIT.,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,24/07/2017
DELS PESCADORS,VERMELLA,PENDENT ANALIT.,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,24/07/2017
DE L'ESTACIÓ,VERMELLA,PENDENT ANALIT.,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,24/07/2017
DEL PATÍ DE VELA,VERMELLA,PENDENT ANALIT.,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,24/07/2017
DE LA BARCA MARIA,VERMELLA,PENDENT ANALIT.,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,24/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,PENDENT ANALIT.,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,24/07/2017
DEL COCO,VERDA,BONA,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,25/07/2017
DEL PONT DEL PETROLI,VERDA,BONA,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,25/07/2017
DE L'ESTACIÓ,VERDA,BONA,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,25/07/2017
DEL PATÍ DE VELA,VERDA,BONA,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,25/07/2017
DELS PESCADORS,VERDA,BONA,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,25/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,BONA,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,25/07/2017
DEL CRISTALL,VERDA,BONA,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,25/07/2017
DE LA BARCA MARIA,VERDA,BONA,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,25/07/2017
DEL COCO,VERDA,BONA,Marejol,NO,24,24,vent fluix,Llevant(E),Alt,25/07/2017
DEL PONT DEL PETROLI,VERDA,BONA,Marejol,NO,24,24,vent fluix,Llevant(E),Alt,25/07/2017
DE L'ESTACIÓ,VERDA,BONA,Marejol,NO,24,24,vent fluix,Llevant(E),Alt,25/07/2017
DEL PATÍ DE VELA,VERDA,BONA,Marejol,NO,24,24,vent fluix,Llevant(E),Alt,25/07/2017
DELS PESCADORS,VERDA,BONA,Marejol,NO,24,24,vent fluix,Llevant(E),Alt,25/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,BONA,Marejol,NO,24,24,vent fluix,Llevant(E),Alt,25/07/2017
DEL CRISTALL,VERDA,BONA,Marejol,NO,24,24,vent fluix,Llevant(E),Alt,25/07/2017
DE LA BARCA MARIA,VERDA,BONA,Marejol,NO,24,24,vent fluix,Llevant(E),Alt,25/07/2017
DEL COCO,VERDA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DEL PONT DEL PETROLI,VERDA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DE L'ESTACIÓ,VERDA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DEL PATÍ DE VELA,VERDA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DELS PESCADORS,VERDA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DEL CRISTALL,VERDA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DEL COCO,GROGA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DEL PONT DEL PETROLI,GROGA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DE L'ESTACIÓ,GROGA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DEL PATÍ DE VELA,GROGA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DELS PESCADORS,GROGA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DE LA BARCA MARIA,VERDA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DEL COCO,VERDA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DEL PONT DEL PETROLI,VERDA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DE L'ESTACIÓ,VERDA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DEL PATÍ DE VELA,VERDA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DELS PESCADORS,VERDA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DEL CRISTALL,VERDA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DE LA BARCA MARIA,VERDA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DE LA BARCA MARIA,VERDA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DEL CRISTALL,VERDA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DELS PESCADORS,VERDA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DEL PATÍ DE VELA,VERDA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DE L'ESTACIÓ,VERDA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DEL PONT DEL PETROLI,VERDA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DEL COCO,VERDA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DE LA BARCA MARIA,GROGA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DEL CRISTALL,GROGA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DEL PONT D'EN BOTIFARRETA,GROGA,BONA,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,25/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,BONA,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,26/07/2017
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,26/07/2017
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,26/07/2017
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,26/07/2017
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,26/07/2017
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Marejol,NO,24,25,vent fluix,Llevant(E),Alt,26/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,26/07/2017
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,26/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,26/07/2017
DE L'ESTACIÓ,VERDA,BONA,Marejol,NO,24,27,vent fluix,Llevant(E),Alt,26/07/2017
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,24,27,vent fluixet,Llevant(E),Molt Alt,27/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Mar plana,NO,24,27,vent fluixet,Llevant(E),Molt Alt,27/07/2017
DEL COCO,VERDA,EXCEL-LENT,Mar plana,NO,24,27,vent fluixet,Llevant(E),Molt Alt,27/07/2017
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Mar plana,NO,24,27,vent fluixet,Llevant(E),Molt Alt,27/07/2017
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Mar plana,NO,24,27,vent fluixet,Llevant(E),Molt Alt,27/07/2017
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Mar plana,NO,24,27,vent fluixet,Llevant(E),Molt Alt,27/07/2017
DELS PESCADORS,VERDA,EXCEL-LENT,Mar plana,NO,24,27,vent fluixet,Llevant(E),Molt Alt,27/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Mar plana,NO,24,27,vent fluixet,Llevant(E),Molt Alt,27/07/2017
DEL CRISTALL,VERDA,EXCEL-LENT,Mar plana,NO,24,27,vent fluixet,Llevant(E),Molt Alt,27/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Mar arrissada,NO,24,27,vent fluixet,Llevant(E),Alt,28/07/2017
DEL COCO,VERDA,EXCEL-LENT,Mar arrissada,NO,24,27,vent fluix,Llevant(E),Alt,28/07/2017
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Mar arrissada,NO,24,27,vent fluix,Llevant(E),Alt,28/07/2017
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Mar arrissada,NO,24,27,vent fluix,Llevant(E),Alt,28/07/2017
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Mar arrissada,NO,24,27,vent fluix,Llevant(E),Alt,28/07/2017
DELS PESCADORS,VERDA,EXCEL-LENT,Mar arrissada,NO,24,27,vent fluix,Llevant(E),Alt,28/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Mar arrissada,NO,24,27,vent fluix,Llevant(E),Alt,28/07/2017
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Mar arrissada,NO,24,27,vent fluix,Llevant(E),Alt,28/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Mar arrissada,NO,24,27,vent fluix,Llevant(E),Alt,28/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Mar arrissada,NO,24,27,vent fluix,Llevant(E),Alt,28/07/2017
DEL CRISTALL,VERDA,EXCEL-LENT,Mar arrissada,NO,24,27,vent fluix,Llevant(E),Alt,28/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Mar arrissada,NO,24,27,vent fluix,Llevant(E),Alt,29/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Mar arrissada,NO,24,27,vent fluix,Llevant(E),Alt,29/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Mar arrissada,NO,24,27,vent fluix,Llevant(E),Alt,29/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Mar arrissada,NO,24,27,vent fluix,Llevant(E),Alt,29/07/2017
DEL CRISTALL,VERDA,EXCEL-LENT,Mar arrissada,NO,24,27,vent fluix,Llevant(E),Alt,29/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Mar arrissada,NO,24,27,vent fluix,Llevant(E),Alt,29/07/2017
DELS PESCADORS,VERDA,EXCEL-LENT,Mar arrissada,NO,24,27,vent fluix,Llevant(E),Alt,29/07/2017
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Mar arrissada,NO,24,27,vent fluix,Llevant(E),Alt,29/07/2017
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Mar arrissada,NO,24,27,vent fluix,Llevant(E),Alt,29/07/2017
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Mar arrissada,NO,24,27,vent fluix,Llevant(E),Alt,29/07/2017
DEL COCO,VERDA,EXCEL-LENT,Mar arrissada,NO,24,27,vent fluix,Llevant(E),Alt,29/07/2017
DEL COCO,VERDA,EXCEL-LENT,Mar arrissada,NO,24,28,vent fluix,Llevant(E),Alt,29/07/2017
DEL COCO,VERMELLA,DOLENTA,Mar arrissada,NO,24,28,vent fluix,Llevant(E),Alt,29/07/2017
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Mar arrissada,NO,24,28,vent fluix,Llevant(E),Alt,29/07/2017
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Mar arrissada,NO,24,28,vent fluix,Llevant(E),Alt,29/07/2017
DEL PONT DEL PETROLI,GROGA,EXCEL-LENT,Mar arrissada,NO,24,28,vent fluix,Llevant(E),Alt,29/07/2017
DEL PONT DEL PETROLI,GROGA,EXCEL-LENT,Mar arrissada,NO,24,28,vent fluix,Llevant(E),Alt,29/07/2017
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Mar arrissada,NO,24,28,vent fluix,Llevant(E),Alt,29/07/2017
DELS PESCADORS,VERDA,EXCEL-LENT,Mar arrissada,NO,24,28,vent fluix,Llevant(E),Alt,29/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Mar arrissada,NO,24,28,vent fluix,Llevant(E),Alt,29/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Mar arrissada,NO,24,28,vent fluix,Llevant(E),Alt,29/07/2017
DEL CRISTALL,VERDA,EXCEL-LENT,Mar arrissada,NO,24,28,vent fluix,Llevant(E),Alt,29/07/2017
