NOM_PLATJA;BANDERA;QUALITAT_AIGUA;ESTAT_MAR;MEDUSES;TEMP_AIGUA;TEMP_AMBIENT;FORÇA_VENT;TIPUS_VENT;UVI;DATA_ACTUALITZACIO
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;30,00;calma;;Molt Alt;07/08/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;08/08/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;08/08/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;08/08/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;08/08/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;08/08/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;08/08/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;08/08/2015
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;08/08/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;08/08/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;27,00;calma;;Molt Alt;09/08/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;24,00;27,00;calma;;Molt Alt;09/08/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;27,00;calma;;Molt Alt;09/08/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;24,00;27,00;calma;;Molt Alt;09/08/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;27,00;calma;;Molt Alt;09/08/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;24,00;27,00;calma;;Molt Alt;09/08/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;24,00;27,00;calma;;Molt Alt;09/08/2015
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;24,00;27,00;calma;;Molt Alt;09/08/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;27,00;calma;;Molt Alt;09/08/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar de fons;NO;23,00;27,00;calma;;Alt;10/08/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar de fons;NO;23,00;27,00;calma;;Alt;10/08/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar de fons;NO;23,00;27,00;calma;;Alt;10/08/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar de fons;NO;23,00;27,00;calma;;Alt;10/08/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar de fons;NO;23,00;27,00;calma;;Alt;10/08/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar de fons;NO;23,00;27,00;calma;;Alt;10/08/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar de fons;NO;23,00;27,00;calma;;Alt;10/08/2015
DEL COCO;VERDA;EXCEL-LENT;Mar de fons;NO;23,00;27,00;calma;;Alt;10/08/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar de fons;NO;23,00;27,00;calma;;Alt;10/08/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;23,00;27,00;calma;;Alt;11/08/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;23,00;27,00;calma;;Alt;11/08/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;23,00;27,00;calma;;Alt;11/08/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;23,00;27,00;calma;;Alt;11/08/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;23,00;27,00;calma;;Alt;11/08/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;23,00;27,00;calma;;Alt;11/08/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;23,00;27,00;calma;;Alt;11/08/2015
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;23,00;27,00;calma;;Alt;11/08/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;23,00;27,00;calma;;Alt;11/08/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;12/08/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;12/08/2015
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;12/08/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;12/08/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;12/08/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;12/08/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;12/08/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;12/08/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;12/08/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;28,00;calma;;Alt;13/08/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;28,00;calma;;Alt;13/08/2015
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Mar arrissada;NO;24,00;28,00;calma;;Alt;13/08/2015
DE L ESTACIÓ;GROGA;EXCEL-LENT;Marejol;NO;24,00;28,00;calma;;Alt;13/08/2015
DEL PATí DE VELA;GROGA;EXCEL-LENT;Marejol;NO;24,00;28,00;calma;;Alt;13/08/2015
DELS PESCADORS;GROGA;EXCEL-LENT;Marejol;NO;24,00;28,00;calma;;Alt;13/08/2015
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Marejol;NO;24,00;28,00;calma;;Alt;13/08/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;28,00;calma;;Alt;13/08/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;28,00;calma;;Alt;13/08/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;28,00;calma;;Alt;13/08/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;28,00;calma;;Alt;13/08/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;28,00;calma;;Alt;13/08/2015
DE LA MORA;GROGA;EXCEL-LENT;Marejol;NO;24,00;28,00;calma;;Alt;13/08/2015
DEL COCO;GROGA;EXCEL-LENT;Marejol;NO;24,00;28,00;calma;;Alt;13/08/2015
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Marejol;NO;24,00;28,00;calma;;Alt;13/08/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;28,00;calma;;Alt;13/08/2015
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;28,00;calma;;Alt;13/08/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;28,00;calma;;Alt;13/08/2015
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Marejol;NO;24,00;28,00;calma;;Alt;13/08/2015
DEL CRISTALL;GROGA;EXCEL-LENT;Marejol;NO;24,00;28,00;calma;;Alt;13/08/2015
DEL CRISTALL;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24,00;28,00;calma;;Alt;14/08/2015
DEL PONT D EN BOTIFARRETA;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24,00;28,00;calma;;Alt;14/08/2015
DEL CRISTALL;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24,00;28,00;calma;;Alt;14/08/2015
DELS PESCADORS;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24,00;28,00;calma;;Alt;14/08/2015
DE L ESTACIÓ;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24,00;28,00;calma;;Alt;14/08/2015
DEL COCO;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24,00;28,00;calma;;Alt;14/08/2015
DE LA MORA;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24,00;28,00;calma;;Alt;14/08/2015
DEL PONT DEL PETROLI;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24,00;28,00;calma;;Alt;14/08/2015
DEL PATí DE VELA;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24,00;28,00;calma;;Alt;14/08/2015
DEL PONT D EN BOTIFARRETA;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24,00;28,00;calma;;Alt;14/08/2015
DE LA BARCA MARIA;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24,00;28,00;calma;;Alt;14/08/2015
DE LA BARCA MARIA;VERMELLA;DOLENTA;Mar plana;NO;24,00;28,00;calma;;Alt;15/08/2015
DE LA BARCA MARIA;VERMELLA;DOLENTA;Mar plana;NO;24,00;28,00;calma;;Alt;15/08/2015
DEL CRISTALL;VERMELLA;DOLENTA;Mar plana;NO;24,00;28,00;calma;;Alt;15/08/2015
DEL PONT D EN BOTIFARRETA;VERMELLA;DOLENTA;Mar plana;NO;24,00;28,00;calma;;Alt;15/08/2015
DELS PESCADORS;VERMELLA;DOLENTA;Mar plana;NO;24,00;28,00;calma;;Alt;15/08/2015
DEL COCO;VERMELLA;DOLENTA;Mar plana;NO;24,00;28,00;calma;;Alt;15/08/2015
DEL PONT DEL PETROLI;VERMELLA;DOLENTA;Mar plana;NO;24,00;28,00;calma;;Alt;15/08/2015
DE L ESTACIÓ;VERMELLA;DOLENTA;Mar plana;NO;24,00;28,00;calma;;Alt;15/08/2015
DEL PATí DE VELA;VERMELLA;DOLENTA;Mar plana;NO;24,00;28,00;calma;;Alt;15/08/2015
DELS PESCADORS;VERMELLA;DOLENTA;Mar plana;NO;24,00;28,00;calma;;Alt;15/08/2015
DEL PATí DE VELA;VERMELLA;DOLENTA;Mar plana;NO;24,00;28,00;calma;;Alt;15/08/2015
DE L ESTACIÓ;VERMELLA;DOLENTA;Mar plana;NO;24,00;28,00;calma;;Alt;15/08/2015
DEL PONT DEL PETROLI;VERMELLA;DOLENTA;Mar plana;NO;24,00;28,00;calma;;Alt;15/08/2015
DE LA MORA;VERMELLA;DOLENTA;Mar plana;NO;24,00;28,00;calma;;Alt;15/08/2015
DEL COCO;VERMELLA;DOLENTA;Mar plana;NO;24,00;28,00;calma;;Alt;15/08/2015
DE LA MORA;VERMELLA;DOLENTA;Mar plana;NO;24,00;28,00;calma;;Alt;15/08/2015
DE LA BARCA MARIA;VERMELLA;DOLENTA;Mar plana;NO;24,00;28,00;calma;;Alt;15/08/2015
DEL CRISTALL;VERMELLA;DOLENTA;Mar plana;NO;24,00;28,00;calma;;Alt;15/08/2015
DEL PONT D EN BOTIFARRETA;VERMELLA;DOLENTA;Mar plana;NO;24,00;28,00;calma;;Alt;15/08/2015
DEL CRISTALL;GROGA;DOLENTA;Mar plana;NO;24,00;28,00;calma;;Alt;16/08/2015
DEL PATí DE VELA;GROGA;BONA;Mar plana;NO;24,00;28,00;calma;;Alt;16/08/2015
DE LA MORA;GROGA;BONA;Mar plana;NO;24,00;28,00;calma;;Alt;16/08/2015
DEL COCO;GROGA;BONA;Mar plana;NO;24,00;28,00;calma;;Alt;16/08/2015
DEL PONT DEL PETROLI;GROGA;BONA;Mar plana;NO;24,00;28,00;calma;;Alt;16/08/2015
DE L ESTACIÓ;GROGA;BONA;Mar plana;NO;24,00;28,00;calma;;Alt;16/08/2015
DEL COCO;GROGA;BONA;Mar plana;NO;24,00;28,00;calma;;Alt;16/08/2015
DEL CRISTALL;GROGA;BONA;Mar plana;NO;24,00;28,00;calma;;Alt;16/08/2015
DEL PONT D EN BOTIFARRETA;GROGA;BONA;Mar plana;NO;24,00;28,00;calma;;Alt;16/08/2015
DELS PESCADORS;GROGA;BONA;Mar plana;NO;24,00;28,00;calma;;Alt;16/08/2015
DE LA BARCA MARIA;GROGA;BONA;Mar plana;NO;24,00;28,00;calma;;Alt;16/08/2015
DE LA BARCA MARIA;GROGA;DOLENTA;Mar plana;NO;24,00;28,00;calma;;Alt;16/08/2015
DELS PESCADORS;GROGA;BONA;Mar plana;NO;24,00;28,00;calma;;Alt;17/08/2015
DE LA BARCA MARIA;GROGA;BONA;Mar plana;NO;24,00;28,00;calma;;Alt;17/08/2015
DEL CRISTALL;GROGA;BONA;Mar plana;NO;24,00;28,00;calma;;Alt;17/08/2015
DEL PONT D EN BOTIFARRETA;GROGA;BONA;Mar plana;NO;24,00;28,00;calma;;Alt;17/08/2015
DELS PESCADORS;GROGA;BONA;Mar plana;NO;24,00;28,00;calma;;Alt;17/08/2015
DEL PATí DE VELA;GROGA;BONA;Mar plana;NO;24,00;28,00;calma;;Alt;17/08/2015
DE L ESTACIÓ;GROGA;BONA;Mar plana;NO;24,00;28,00;calma;;Alt;17/08/2015
DEL PONT DEL PETROLI;GROGA;BONA;Mar plana;NO;24,00;28,00;calma;;Alt;17/08/2015
DEL COCO;GROGA;BONA;Mar plana;NO;24,00;28,00;calma;;Alt;17/08/2015
DE LA MORA;GROGA;BONA;Mar plana;NO;24,00;28,00;calma;;Alt;17/08/2015
DE LA BARCA MARIA;GROGA;BONA;Mar plana;NO;24,00;24,00;calma;;Alt;18/08/2015
DEL CRISTALL;GROGA;BONA;Mar plana;NO;24,00;24,00;calma;;Alt;18/08/2015
DEL PONT D EN BOTIFARRETA;GROGA;BONA;Mar plana;NO;24,00;24,00;calma;;Alt;18/08/2015
DELS PESCADORS;GROGA;BONA;Mar plana;NO;24,00;24,00;calma;;Alt;18/08/2015
DEL PATí DE VELA;GROGA;BONA;Mar plana;NO;24,00;24,00;calma;;Alt;18/08/2015
DE L ESTACIÓ;GROGA;BONA;Mar plana;NO;24,00;24,00;calma;;Alt;18/08/2015
DEL PONT DEL PETROLI;GROGA;BONA;Mar plana;NO;24,00;24,00;calma;;Alt;18/08/2015
DEL COCO;GROGA;BONA;Mar plana;NO;24,00;24,00;calma;;Alt;18/08/2015
DE LA MORA;GROGA;BONA;Mar plana;NO;24,00;24,00;calma;;Alt;18/08/2015
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;24,00;26,00;calma;;Alt;19/08/2015
DEL CRISTALL;VERDA;BONA;Mar plana;NO;24,00;26,00;calma;;Alt;19/08/2015
DEL PONT D EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;24,00;26,00;calma;;Alt;19/08/2015
DELS PESCADORS;VERDA;BONA;Mar plana;NO;24,00;26,00;calma;;Alt;19/08/2015
DEL PATí DE VELA;VERDA;BONA;Mar plana;NO;24,00;26,00;calma;;Alt;19/08/2015
DE L ESTACIÓ;VERDA;BONA;Mar plana;NO;24,00;26,00;calma;;Alt;19/08/2015
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;24,00;26,00;calma;;Alt;19/08/2015
DEL COCO;VERDA;BONA;Mar plana;NO;24,00;26,00;calma;;Alt;19/08/2015
DE LA MORA;VERDA;BONA;Mar plana;NO;24,00;26,00;calma;;Alt;19/08/2015
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;24,00;26,00;calma;;Alt;20/08/2015
DEL CRISTALL;VERDA;BONA;Mar plana;NO;24,00;26,00;calma;;Alt;20/08/2015
DEL PONT D EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;24,00;26,00;calma;;Alt;20/08/2015
DELS PESCADORS;VERDA;BONA;Mar plana;NO;24,00;26,00;calma;;Alt;20/08/2015
DEL PATí DE VELA;VERDA;BONA;Mar plana;NO;24,00;26,00;calma;;Alt;20/08/2015
DE L ESTACIÓ;VERDA;BONA;Mar plana;NO;24,00;26,00;calma;;Alt;20/08/2015
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;24,00;26,00;calma;;Alt;20/08/2015
DEL COCO;VERDA;BONA;Mar plana;NO;24,00;26,00;calma;;Alt;20/08/2015
DE LA MORA;VERDA;BONA;Mar plana;NO;24,00;26,00;calma;;Alt;20/08/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;21/08/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;21/08/2015
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;21/08/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;21/08/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;21/08/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;21/08/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;21/08/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;21/08/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;21/08/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;22/08/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;22/08/2015
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;22/08/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;22/08/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;22/08/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;22/08/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;22/08/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;22/08/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;22/08/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;28,00;calma;;Alt;22/08/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Baix;22/08/2015
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Baix;22/08/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Baix;22/08/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Baix;22/08/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Baix;22/08/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Baix;22/08/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Baix;22/08/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Baix;22/08/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Baix;22/08/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;23,00;28,00;;;Moderat;22/08/2015
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;23,00;28,00;;;Moderat;22/08/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;23,00;28,00;;;Moderat;22/08/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;23,00;28,00;;;Moderat;22/08/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;23,00;28,00;;;Alt;22/08/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;23,00;28,00;;;Alt;22/08/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;23,00;28,00;;;Alt;22/08/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;20,00;calma;Tramuntana(N);Moderat;22/08/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;23,00;28,00;;;Moderat;22/08/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;23,00;28,00;;;Moderat;22/08/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;23,00;28,00;;;Moderat;22/08/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;23,00;28,00;;;Moderat;22/08/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;23,00;28,00;;;Moderat;22/08/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;23,00;28,00;;;Moderat;22/08/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;23,00;28,00;;;Moderat;22/08/2015
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;23,00;28,00;;;Moderat;22/08/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;23,00;28,00;;;Moderat;22/08/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;23,00;28,00;;;Moderat;22/08/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;23,00;28,00;;;Moderat;22/08/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;23,00;28,00;;;Moderat;22/08/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;23,00;28,00;;;Moderat;22/08/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;23,00;28,00;;;Moderat;22/08/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;23,02;27,00;;;Moderat;23/08/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;27,00;;;Moderat;23/08/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;27,00;;;Moderat;23/08/2015
