NOM_PLATJA;BANDERA;QUALITAT_AIGUA;ESTAT_MAR;MEDUSES;TEMP_AIGUA;TEMP_AMBIENT;FORCA_VENT;TIPUS_VENT;UVI;DATA_ACTUALITZACIO
DELS PESCADORS;VERDA;BONA;Mar plana;NO;21;27;ventolina;Tramuntana(N);Molt Alt;21/06/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;21;27;ventolina;Tramuntana(N);Molt Alt;21/06/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;21;27;ventolina;Tramuntana(N);Molt Alt;21/06/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;21;27;ventolina;Tramuntana(N);Molt Alt;21/06/2020
DEL COCO;VERDA;BONA;Mar plana;NO;21;27;ventolina;Tramuntana(N);Molt Alt;22/06/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;21;27;ventolina;Tramuntana(N);Molt Alt;22/06/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;21;27;ventolina;Tramuntana(N);Molt Alt;22/06/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;21;27;ventolina;Tramuntana(N);Molt Alt;22/06/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;21;27;ventolina;Tramuntana(N);Molt Alt;22/06/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;21;27;ventolina;Tramuntana(N);Molt Alt;22/06/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;21;27;ventolina;Tramuntana(N);Molt Alt;22/06/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;21;27;ventolina;Tramuntana(N);Molt Alt;22/06/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/06/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/06/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/06/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/06/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/06/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/06/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/06/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/06/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;24/06/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;24/06/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;24/06/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;24/06/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;24/06/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;24/06/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;24/06/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;24/06/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;25/06/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;25/06/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;25/06/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;25/06/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;25/06/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;25/06/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;25/06/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;25/06/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;26/06/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;26/06/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;26/06/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;26/06/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;26/06/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;26/06/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;26/06/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;26/06/2020
DE L'ESTACIÓ;VERDA;BONA;Marejol;NO;23;27;ventolina;Tramuntana(N);Molt Alt;27/06/2020
DELS PATINS DE VELA;VERDA;BONA;Marejol;NO;23;27;ventolina;Tramuntana(N);Molt Alt;27/06/2020
DELS PESCADORS;VERDA;BONA;Marejol;NO;23;27;ventolina;Tramuntana(N);Molt Alt;27/06/2020
DEL PONT DEL PETROLI;VERDA;BONA;Marejol;NO;23;27;ventolina;Tramuntana(N);Molt Alt;27/06/2020
DEL CRISTALL;VERDA;BONA;Marejol;NO;23;27;ventolina;Tramuntana(N);Molt Alt;27/06/2020
DE LA BARCA MARIA;VERDA;BONA;Marejol;NO;23;27;ventolina;Tramuntana(N);Molt Alt;27/06/2020
DEL COCO;VERDA;BONA;Marejol;NO;23;27;ventolina;Tramuntana(N);Molt Alt;27/06/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Marejol;NO;23;27;ventolina;Tramuntana(N);Molt Alt;27/06/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;28/06/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;28/06/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;28/06/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;28/06/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;28/06/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;28/06/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;28/06/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;28/06/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;28/06/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;28/06/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;28/06/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;28/06/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;28/06/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;28/06/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;28/06/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;28/06/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/06/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/06/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/06/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/06/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/06/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/06/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/06/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/06/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/06/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/06/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/06/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/06/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/06/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/06/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/06/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/06/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Moderat;30/06/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Moderat;30/06/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Moderat;30/06/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Moderat;30/06/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Moderat;30/06/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Moderat;30/06/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Moderat;30/06/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Moderat;30/06/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;01/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;01/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;01/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;01/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;01/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;01/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;01/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;01/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;01/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;01/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;01/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;01/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;01/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;01/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;01/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;01/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;01/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;01/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;01/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;01/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;01/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;01/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;01/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;01/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;02/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;02/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;02/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;02/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;02/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;02/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;02/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;02/07/2020
DELS PESCADORS;VERMELLA;PENDENT ANALIT.;Mar plana;NO;23;27;ventolina;Tramuntana(N);Moderat;03/07/2020
DE L'ESTACIÓ;VERMELLA;PENDENT ANALIT.;Mar plana;NO;23;27;ventolina;Tramuntana(N);Moderat;03/07/2020
DEL COCO;VERMELLA;PENDENT ANALIT.;Mar plana;NO;23;27;ventolina;Tramuntana(N);Moderat;03/07/2020
DEL PONT D'EN BOTIFARRETA;VERMELLA;PENDENT ANALIT.;Mar plana;NO;23;27;ventolina;Tramuntana(N);Moderat;03/07/2020
DELS PATINS DE VELA;VERMELLA;PENDENT ANALIT.;Mar plana;NO;23;27;ventolina;Tramuntana(N);Moderat;03/07/2020
DE LA BARCA MARIA;VERMELLA;PENDENT ANALIT.;Mar plana;NO;23;27;ventolina;Tramuntana(N);Moderat;03/07/2020
DEL PONT DEL PETROLI;VERMELLA;PENDENT ANALIT.;Mar plana;NO;23;27;ventolina;Tramuntana(N);Moderat;03/07/2020
DEL CRISTALL;VERMELLA;PENDENT ANALIT.;Mar plana;NO;23;27;ventolina;Tramuntana(N);Moderat;03/07/2020
DEL CRISTALL;GROGA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;04/07/2020
DE L'ESTACIÓ;GROGA;BONA;Marejol;NO;23;27;ventolina;Tramuntana(N);Alt;04/07/2020
DE LA BARCA MARIA;GROGA;BONA;Maror;NO;23;27;ventolina;Tramuntana(N);Alt;04/07/2020
DE L'ESTACIÓ;GROGA;BONA;Marejol;NO;23;27;ventolina;Tramuntana(N);Alt;04/07/2020
DELS PESCADORS;GROGA;BONA;Marejol;NO;23;27;ventolina;Tramuntana(N);Alt;04/07/2020
DEL PONT DEL PETROLI;GROGA;BONA;Marejol;NO;23;27;ventolina;Tramuntana(N);Alt;04/07/2020
DEL PONT D'EN BOTIFARRETA;GROGA;BONA;Marejol;NO;23;27;ventolina;Tramuntana(N);Alt;04/07/2020
DEL PONT D'EN BOTIFARRETA;GROGA;BONA;Marejol;NO;23;27;ventolina;Tramuntana(N);Alt;04/07/2020
DEL PONT DEL PETROLI;GROGA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;04/07/2020
DEL PONT D'EN BOTIFARRETA;GROGA;BONA;Marejol;NO;23;27;ventolina;Tramuntana(N);Alt;04/07/2020
DEL COCO;GROGA;BONA;Marejol;NO;23;27;ventolina;Tramuntana(N);Alt;04/07/2020
DEL CRISTALL;GROGA;BONA;Marejol;NO;23;27;ventolina;Tramuntana(N);Alt;04/07/2020
DEL PONT D'EN BOTIFARRETA;GROGA;BONA;Marejol;NO;23;27;ventolina;Tramuntana(N);Alt;04/07/2020
DEL COCO;GROGA;PENDENT ANALIT.;Marejol;NO;23;27;ventolina;Tramuntana(N);Alt;04/07/2020
DE L'ESTACIÓ;GROGA;BONA;Marejol;NO;23;27;ventolina;Tramuntana(N);Alt;04/07/2020
DELS PATINS DE VELA;GROGA;BONA;Marejol;NO;23;27;ventolina;Tramuntana(N);Alt;04/07/2020
DELS PESCADORS;GROGA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;04/07/2020
DE L'ESTACIÓ;GROGA;BONA;Marejol;NO;23;27;ventolina;Tramuntana(N);Alt;04/07/2020
DELS PATINS DE VELA;GROGA;BONA;Marejol;NO;23;27;ventolina;Tramuntana(N);Moderat;04/07/2020
DE L'ESTACIÓ;GROGA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;05/07/2020
DEL COCO;GROGA;BONA;Mar arrissada;NO;23;27;ventolina;Tramuntana(N);Molt Alt;05/07/2020
DEL PONT DEL PETROLI;GROGA;BONA;Mar arrissada;NO;23;27;ventolina;Tramuntana(N);Molt Alt;05/07/2020
DE LA BARCA MARIA;GROGA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;05/07/2020
DEL CRISTALL;GROGA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;05/07/2020
DELS PATINS DE VELA;GROGA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;05/07/2020
DEL PONT D'EN BOTIFARRETA;GROGA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;05/07/2020
DEL PONT D'EN BOTIFARRETA;GROGA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;05/07/2020
DE L'ESTACIÓ;GROGA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;05/07/2020
DELS PESCADORS;GROGA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;05/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;06/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;06/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;06/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;06/07/2020
DEL PONT DEL PETROLI;GROGA;BONA;Mar arrissada;NO;23;27;ventolina;Tramuntana(N);Molt Alt;06/07/2020
DEL PONT DEL PETROLI;GROGA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;06/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;06/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;06/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;06/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;06/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;06/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;06/07/2020
DEL PONT DEL PETROLI;GROGA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;06/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;06/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;06/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;06/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;06/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;06/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;06/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;06/07/2020
DEL COCO;VERDA;BONA;Mar arrissada;NO;23;27;ventolina;Tramuntana(N);Moderat;07/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar arrissada;NO;23;27;ventolina;Tramuntana(N);Moderat;07/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar arrissada;NO;23;27;ventolina;Tramuntana(N);Moderat;07/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar arrissada;NO;23;27;ventolina;Tramuntana(N);Moderat;07/07/2020
DELS PESCADORS;VERDA;BONA;Mar arrissada;NO;23;27;ventolina;Tramuntana(N);Moderat;07/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar arrissada;NO;23;27;ventolina;Tramuntana(N);Moderat;07/07/2020
DEL CRISTALL;VERDA;BONA;Mar arrissada;NO;23;27;ventolina;Tramuntana(N);Moderat;07/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar arrissada;NO;23;27;ventolina;Tramuntana(N);Moderat;07/07/2020
DELS PESCADORS;VERDA;BONA;Mar arrissada;NO;23;27;ventolina;Tramuntana(N);Moderat;07/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar arrissada;NO;23;27;ventolina;Tramuntana(N);Moderat;07/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar arrissada;NO;23;27;ventolina;Tramuntana(N);Moderat;07/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;08/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;08/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;08/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;08/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;08/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;08/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;08/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;08/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;09/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;09/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;09/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;09/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;09/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;09/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;09/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;09/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Moderat;10/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Moderat;10/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Moderat;10/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Moderat;10/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Moderat;10/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Moderat;10/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Moderat;10/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Moderat;10/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;11/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;11/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;11/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;11/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;11/07/2020
