CODI_DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
S-02001;1994;6132;1;COM.MAY.TEJIDOS POR METROS, ALFOMBRAS;1
S-02001;1994;6421;1;COM.MEN.CARNES,HUEVOS,CAZA Y GRANJA;1
S-02001;1994;6513;1;COM.MEN.LENCERIA Y CORSETERIA;1
S-02001;1994;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;2
S-02001;1994;6446;1;COM.MEN.MASAS FRITAS;1
S-02001;1994;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;1
S-02001;1994;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);2
S-02001;1994;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-02001;1994;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;3
S-02001;1994;6431;1;COM.MEN.PESCADOS;1
S-02001;1994;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-02001;1994;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;4
S-02001;1994;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;1
S-02001;1994;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-02001;1994;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-02001;1994;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-02001;1994;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;2
S-02001;1994;741;2;ECONOMISTAS;1
S-02001;1994;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;1
S-02001;1994;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;1
S-02001;1994;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;1
S-02001;1994;3162;1;FAB. ARTICULOS DE FERRETERIA/CERRAJERIA;1
S-02001;1994;3142;1;FAB. ESTRUCTURAS METALICAS;2
S-02001;1994;4351;1;FAB. GENEROS DE PUNTO EN PIEZA;1
S-02001;1994;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-02001;1994;4959;1;FAB. OTROS ART. NCOP;1
S-02001;1994;3167;1;FAB. RECIPIENTES Y ENVASES METALICOS;1
S-02001;1994;3223;1;FAB.UTILES PARA MAQUINAS HERRAMIENTAS;1
S-02001;1994;722;2;GESTORES ADMINISTRATIVOS;2
S-02001;1994;3241;1;MAQUINAS IND. ALIMENT.,BEBIDAS Y TAB.;1
S-02001;1994;832;2;MEDICOS ESPECIALISTAS;2
S-02001;1994;831;2;MEDICOS MEDICINA GENERAL;2
S-02001;1994;4399;1;OTRAS INDUSTRIAS TEXTILES NCOP;1
S-02001;1994;3169;1;OTROS ART. ACABADOS EN METALES NCOP;2
S-02001;1994;6732;1;OTROS CAFES Y BARES;2
S-02001;1994;8332;1;PROMOCION INMOBILIARIA DE EDIFICACIONES;1
S-02001;1994;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;6
S-02001;1994;6715;1;RESTAURANTES DE UN TENEDOR;1
S-02001;1994;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-02001;1994;8492;1;SERV. MECANOGRAFICOS, TAQUIGRAFICOS, ETC;1
S-02001;1994;9721;1;SERV. PELUQUERIA SEÑORAS Y CABALLEROS;4
S-02001;1994;922;1;SERVICIOS DE LIMPIEZA;1
S-02001;1994;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-02001;1994;9731;1;SERVICIOS FOTOGRAFICOS;1
S-02001;1994;313;1;TRATAMIENTO Y RECUBRIMIENTO DE METALES;1
S-02002;1994;731;2;ABOGADOS;1
S-02002;1994;511;2;AGENTES COMERCIALES;1
S-02002;1994;5013;1;ALBAÑILERIA Y PEQ. TRABAJOS CONSTRUCCION;3
S-02002;1994;411;2;ARQUITECTOS;1
S-02002;1994;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);2
S-02002;1994;822;1;ASEGURADORAS DE ENFERMEDAD Y RIESGOS;2
S-02002;1994;836;2;AYUD. TECN. SANITARIOS Y FISIOTERAPEUTAS;1
S-02002;1994;676;1;CHOCOLATERIAS,HELADERIAS Y HORCHATERIAS;1
S-02002;1994;6152;1;COM.MAY. DE MUEBLES;1
S-02002;1994;6191;1;COM.MAY. JUGUETES Y ARTICULOS DEPORTE;1
S-02002;1994;6159;1;COM.MAY.OTROS ART. CONSUMO DURADERO NCOP;1
S-02002;1994;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;1
S-02002;1994;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;2
S-02002;1994;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;2
S-02002;1994;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;1
S-02002;1994;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);2
S-02002;1994;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-02002;1994;6431;1;COM.MEN.PESCADOS;1
S-02002;1994;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-02002;1994;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-02002;1994;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;1
S-02002;1994;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;3
S-02002;1994;6544;1;COM.MEN.VEHICULOS FLUVIALES Y MARITIMOS;1
S-02002;1994;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-02002;1994;3243;1;CONST.MAQ.IND._DEL CAUCHO Y PLASTICOS;1
S-02002;1994;431;2;DELINEANTES;1
S-02002;1994;9331;1;ENSEÑ. CONDUCCION VEHICULOS;1
S-02002;1994;9314;1;ENSEÑANZA REGLADA (PREESC,EGB,BUP,FP,COU;2
S-02002;1994;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;1
S-02002;1994;3141;1;FAB. ART. CARPINTERIA METALICA;2
S-02002;1994;3162;1;FAB. ARTICULOS DE FERRETERIA/CERRAJERIA;1
S-02002;1994;2534;1;FAB. DE TINTAS DE IMPRENTA;1
S-02002;1994;2551;1;FAB. JABONES COMUNES, DETERGENTES, LEJIA;1
S-02002;1994;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-02002;1994;3166;1;FAB. MOBILIARIO METALICO;1
S-02002;1994;3932;1;FAB. MONTURAS PARA GAFAS (PLASTICO NO);1
S-02002;1994;4821;1;FAB. PTOS. SEMIELABORADOS PLASTICO;1
S-02002;1994;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;1
S-02002;1994;2474;1;FAB. VAJILLAS Y ARTICULOS PARA EL HOGAR;1
S-02002;1994;353;1;FAB.APARAT.SEÑALIZACION,CONTROL;2
S-02002;1994;6521;1;FARMACIAS;1
S-02002;1994;7511;1;GUARDIA Y CUSTODIA VEHICULOS EN GARAJES;1
S-02002;1994;7512;1;GUARDIA Y CUSTODIA VEHICULOS  PARKING ;1
S-02002;1994;4191;1;INDUSTRIA DEL PAN Y BOLLERIA;1
S-02002;1994;4911;1;JOYERIA;1
S-02002;1994;3241;1;MAQUINAS IND. ALIMENT.,BEBIDAS Y TAB.;1
S-02002;1994;839;2;MASAJISTAS, DIETISTAS, Y AUX.ENFERMERIA;1
S-02002;1994;831;2;MEDICOS MEDICINA GENERAL;1
S-02002;1994;9339;1;OTROS ACTIV. ENSEÑANZA;2
S-02002;1994;6732;1;OTROS CAFES Y BARES;3
S-02002;1994;9611;1;PRODUCCION PELICULAS CINEMATOGRAFICAS;1
S-02002;1994;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-02002;1994;6715;1;RESTAURANTES DE UN TENEDOR;1
S-02002;1994;4131;1;SACRIFICIO Y DESPIECE DE GANADO;1
S-02002;1994;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-02002;1994;9721;1;SERV. PELUQUERIA SEÑORAS Y CABALLEROS;3
S-02002;1994;9791;1;SERV. POMPAS FUNEBRES;2
S-02002;1994;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-02002;1994;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;1
S-02002;1994;9711;1;TINTE,LIMP. SECO, LAVADO Y PLANCHADO;2
S-02003;1994;731;2;ABOGADOS;2
S-02003;1994;723;2;ADMINISTRADORES DE FINCAS;2
S-02003;1994;511;2;AGENTES COMERCIALES;1
S-02003;1994;859;1;ALQUILER OTROS BIENES MUEBLES NCOP;1
S-02003;1994;822;1;ASEGURADORAS DE ENFERMEDAD Y RIESGOS;1
S-02003;1994;811;1;BANCA;2
S-02003;1994;6745;1;CAFE-BAR SOCIEDADES,CASINOS,CLUBES...;1
S-02003;1994;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-02003;1994;6191;1;COM.MAY. JUGUETES Y ARTICULOS DEPORTE;1
S-02003;1994;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-02003;1994;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;1
S-02003;1994;6194;1;COM.MAY.PTOS. DE PAPEL Y CARTON;1
S-02003;1994;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;2
S-02003;1994;6542;1;COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS;1
S-02003;1994;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-02003;1994;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;2
S-02003;1994;6517;1;COM.MEN.CONFECCIONES DE PELETERIA;1
S-02003;1994;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;1
S-02003;1994;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-02003;1994;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;1
S-02003;1994;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;3
S-02003;1994;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-02003;1994;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-02003;1994;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-02003;1994;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;3
S-02003;1994;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-02003;1994;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;1
S-02003;1994;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-02003;1994;645;1;COM.MEN.VINOS Y BEBIDAS;1
S-02003;1994;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;2
S-02003;1994;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-02003;1994;4762;1;EDICION DE PERIODICOS Y REVISTAS;1
S-02003;1994;9313;1;ENSEÑANZA BACHILLERATO, F.P., Y C.O.U.;1
S-02003;1994;821;1;ENTIDADES ASEGURADORES DE VIDA Y CAPIT.;1
S-02003;1994;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;1
S-02003;1994;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;1
S-02003;1994;2537;1;FAB. COLAS Y GELATINAS;1
S-02003;1994;3161;1;FAB. HERRAMIENTAS MANUALES;1
S-02003;1994;399;1;FAB. RELOJES Y OTROS INSTRUMENTOS NCOP;1
S-02003;1994;2474;1;FAB. VAJILLAS Y ARTICULOS PARA EL HOGAR;1
S-02003;1994;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-02003;1994;8191;1;INSTITUCIONES DE CREDITO;1
S-02003;1994;631;1;INTERMEDIARIOS DEL COMERCIO;1
S-02003;1994;9693;1;JUEGOS DE BINGO;1
S-02003;1994;832;2;MEDICOS ESPECIALISTAS;2
S-02003;1994;831;2;MEDICOS MEDICINA GENERAL;1
S-02003;1994;733;2;NOTARIOS;2
S-02003;1994;834;2;ODONTOLOGOS;2
S-02003;1994;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-02003;1994;4769;1;OTRAS EDICIONES NCOP;1
S-02003;1994;9339;1;OTROS ACTIV. ENSEÑANZA;3
S-02003;1994;6732;1;OTROS CAFES Y BARES;2
S-02003;1994;799;2;OTROS PROF. ACTIV. FINANC. JURID. SEGUR.;1
S-02003;1994;9429;1;OTROS SERV. SANITARIOS;1
S-02003;1994;999;1;OTROS SERVICIOS N.C.O.P.;1
S-02003;1994;9799;1;OTROS SERVICIOS PERSONALES NCOP;2
S-02003;1994;861;2;PINTORES,ESCULTORES,CERAMISTAS,ARTESANOS;1
S-02003;1994;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-02003;1994;6714;1;RESTAURANTES DE DOS TENEDORES;2
S-02003;1994;6715;1;RESTAURANTES DE UN TENEDOR;1
S-02003;1994;9691;1;SALAS DE BAILE Y DISCOTECAS;1
S-02003;1994;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-02003;1994;9721;1;SERV. PELUQUERIA SEÑORAS Y CABALLEROS;5
S-02003;1994;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-02003;1994;722;1;TTE. MERCANCIAS POR CARRETERA;1
S-02004;1994;731;2;ABOGADOS;3
S-02004;1994;475;1;ACTIVIDADES ANEXAS ARTES GRAFICAS;1
S-02004;1994;721;2;AGENTES COLEGIADOS PROPIEDAD IND.E INMOB;1
S-02004;1994;511;2;AGENTES COMERCIALES;5
S-02004;1994;713;2;AGENTES DE SEGUROS AFECTOS;1
S-02004;1994;712;2;AGENTES REPRESENTANTES DE SEGUROS;1
S-02004;1994;822;1;ASEGURADORAS DE ENFERMEDAD Y RIESGOS;2
S-02004;1994;952;1;ASIST. Y SERV. DISMINUIDOS NO RESIDENC.;2
S-02004;1994;811;1;BANCA;2
S-02004;1994;812;1;CAJAS DE AHORRO;1
S-02004;1994;6152;1;COM.MAY. DE MUEBLES;1
S-02004;1994;6175;1;COM.MAY. MAQUINARIA PARA MADERA Y METAL;1
S-02004;1994;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-02004;1994;6154;1;COM.MAY.APAR.Y MAT. ELECTRONICO;1
S-02004;1994;6123;1;COM.MAY.FRUTAS Y VERDURAS;1
S-02004;1994;6159;1;COM.MAY.OTROS ART. CONSUMO DURADERO NCOP;1
S-02004;1994;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;1
S-02004;1994;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-02004;1994;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;2
S-02004;1994;6421;1;COM.MEN.CARNES,HUEVOS,CAZA Y GRANJA;1
S-02004;1994;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;1
S-02004;1994;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;1
S-02004;1994;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;2
S-02004;1994;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);3
S-02004;1994;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-02004;1994;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;3
S-02004;1994;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;2
S-02004;1994;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-02004;1994;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;2
S-02004;1994;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;1
S-02004;1994;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-02004;1994;6541;1;COM.MEN.VEHICULOS TERRESTRES;4
S-02004;1994;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;2
S-02004;1994;431;2;DELINEANTES;1
S-02004;1994;741;2;ECONOMISTAS;1
S-02004;1994;9331;1;ENSEÑ. CONDUCCION VEHICULOS;1
S-02004;1994;9321;1;ENSEÑANZA FORMACION PROF. NO SUPERIOR;1
S-02004;1994;821;1;ENTIDADES ASEGURADORES DE VIDA Y CAPIT.;1
S-02004;1994;833;2;ESTOMATOLOGOS;1
S-02004;1994;871;2;EXPENDEDORES OFICIALES LOTERIAS;2
S-02004;1994;4282;1;FAB. AGUAS GASEOSAS Y OTRAS BEBIDAS SIN;1
S-02004;1994;4959;1;FAB. OTROS ART. NCOP;3
S-02004;1994;6521;1;FARMACIAS;2
S-02004;1994;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-02004;1994;682;1;HOSPEDAJE EN HOSTALES Y PENSIONES;1
S-02004;1994;4193;1;INDUST. ELABORACION MASAS FRITAS;1
S-02004;1994;244;1;INDUSTRIAS DE LA PIEDRA NATURAL;1
S-02004;1994;311;2;INGENIEROS INDUSTRIALES Y TEXTILES;2
S-02004;1994;9693;1;JUEGOS DE BINGO;1
S-02004;1994;3241;1;MAQUINAS IND. ALIMENT.,BEBIDAS Y TAB.;1
S-02004;1994;832;2;MEDICOS ESPECIALISTAS;6
S-02004;1994;831;2;MEDICOS MEDICINA GENERAL;8
S-02004;1994;834;2;ODONTOLOGOS;1
S-02004;1994;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-02004;1994;6732;1;OTROS CAFES Y BARES;5
S-02004;1994;899;2;OTROS PROF. RELACIONADOS CON SERVICIOS;1
S-02004;1994;9429;1;OTROS SERV. SANITARIOS;2
S-02004;1994;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-02004;1994;999;1;OTROS SERVICIOS N.C.O.P.;1
S-02004;1994;8332;1;PROMOCION INMOBILIARIA DE EDIFICACIONES;1
S-02004;1994;6911;1;REPARACION ART. ELECTRODOMESTICOS;2
S-02004;1994;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;3
S-02004;1994;8494;1;SERV. CUSTODIA, SEGURIDAD Y PROTECCION;1
S-02004;1994;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-02004;1994;8435;1;SERV. TECNICOS DE DELINEACION;1
S-02004;1994;842;1;SERVICIOS FINANCIEROS Y CONTABLES;2
S-02004;1994;841;1;SERVICIOS JURIDICOS;1
S-02004;1994;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;2
S-02004;1994;8495;1;SERVICIOS RECAD.,REPARTO Y MANIP. CORRES;1
S-02004;1994;722;1;TTE. MERCANCIAS POR CARRETERA;1
S-02005;1994;475;1;ACTIVIDADES ANEXAS ARTES GRAFICAS;3
S-02005;1994;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-02005;1994;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;1
S-02005;1994;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-02005;1994;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-02005;1994;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;2
S-02005;1994;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-02005;1994;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-02005;1994;4959;1;FAB. OTROS ART. NCOP;1
S-02005;1994;2533;1;FAB. PINTURAS, BARNICES Y LACAS;1
S-02005;1994;3169;1;OTROS ART. ACABADOS EN METALES NCOP;1
S-02005;1994;6732;1;OTROS CAFES Y BARES;1
S-02005;1994;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;4
S-02006;1994;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-02006;1994;4912;1;BISUTERIA;1
S-02006;1994;622;1;COM.MAY.OTROS PTOS. RECUPERACION;1
S-02006;1994;4354;1;FAB. PRENDAS EXTERIORES DE PUNTO;1
S-02006;1994;6732;1;OTROS CAFES Y BARES;2
S-02006;1994;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-02006;1994;9721;1;SERV. PELUQUERIA SEÑORAS Y CABALLEROS;1
S-02006;1994;922;1;SERVICIOS DE LIMPIEZA;1
S-02007;1994;511;2;AGENTES COMERCIALES;1
S-02007;1994;812;1;CAJAS DE AHORRO;1
S-02007;1994;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;1
S-02007;1994;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-02007;1994;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;1
S-02007;1994;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-02007;1994;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02007;1994;6431;1;COM.MEN.PESCADOS;1
S-02007;1994;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-02007;1994;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-02007;1994;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;2
S-02007;1994;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-02007;1994;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-02007;1994;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;1
S-02007;1994;3261;1;FAB.ENGRANAJES,CADENAS DE TRANSMISION;1
S-02007;1994;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-02007;1994;751;2;PROFESIONALES PUBLICIDAD, RELAC.PUBLICAS;1
S-02007;1994;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-02007;1994;9721;1;SERV. PELUQUERIA SEÑORAS Y CABALLEROS;1
S-02007;1994;9711;1;TINTE,LIMP. SECO, LAVADO Y PLANCHADO;1
S-02007;1994;722;1;TTE. MERCANCIAS POR CARRETERA;2
S-02008;1994;511;2;AGENTES COMERCIALES;1
S-02008;1994;411;2;ARQUITECTOS;1
S-02008;1994;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-02008;1994;6175;1;COM.MAY. MAQUINARIA PARA MADERA Y METAL;1
S-02008;1994;6174;1;COM.MAY. MATERIALES CONSTRUCCION;2
S-02008;1994;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;1
S-02008;1994;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-02008;1994;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-02008;1994;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-02008;1994;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02008;1994;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-02008;1994;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-02008;1994;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;2
S-02008;1994;3294;1;CONST. MAQ. MANIPULACION DE FLUIDOS;1
S-02008;1994;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;2
S-02008;1994;9312;1;ENSEÑANZA EDUCACION GENERAL BASICA;1
S-02008;1994;9314;1;ENSEÑANZA REGLADA (PREESC,EGB,BUP,FP,COU;1
S-02008;1994;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;1
S-02008;1994;4819;1;FAB. OTROS ART. CAUCHO NCOP;1
S-02008;1994;4354;1;FAB. PRENDAS EXTERIORES DE PUNTO;1
S-02008;1994;6521;1;FARMACIAS;1
S-02008;1994;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;2
S-02008;1994;724;2;INTERMEDIARIOS PROMOCION EDIFICACIONES;2
S-02008;1994;832;2;MEDICOS ESPECIALISTAS;1
S-02008;1994;831;2;MEDICOS MEDICINA GENERAL;1
S-02008;1994;799;2;OTROS PROF. ACTIV. FINANC. JURID. SEGUR.;1
S-02008;1994;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-02008;1994;8497;1;SERV. GESTION ADMINISTRATIVA;1
S-02008;1994;3191;1;TALLERES DE MECANICA EN GENERAL;2
S-02008;1994;3163;1;TORNILLERIA Y ART. DERIVADOS ALAMBRE;1
S-02009;1994;5013;1;ALBAÑILERIA Y PEQ. TRABAJOS CONSTRUCCION;1
S-02009;1994;836;2;AYUD. TECN. SANITARIOS Y FISIOTERAPEUTAS;1
S-02009;1994;812;1;CAJAS DE AHORRO;1
S-02009;1994;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-02009;1994;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;1
S-02009;1994;6424;1;COM.MEN.CARNICERIAS;1
S-02009;1994;641;1;COM.MEN.FRUTAS,VERDURAS;2
S-02009;1994;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-02009;1994;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;1
S-02009;1994;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;2
S-02009;1994;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-02009;1994;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;2
S-02009;1994;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-02009;1994;832;2;MEDICOS ESPECIALISTAS;1
S-02009;1994;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-02009;1994;6732;1;OTROS CAFES Y BARES;1
S-02009;1994;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-02009;1994;9721;1;SERV. PELUQUERIA SEÑORAS Y CABALLEROS;1
S-02009;1994;313;1;TRATAMIENTO Y RECUBRIMIENTO DE METALES;1
S-02009;1994;722;1;TTE. MERCANCIAS POR CARRETERA;1
S-02010;1994;8562;1;ALQUILER DE PELICULAS DE VIDEO;1
S-02010;1994;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-02010;1994;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-02010;1994;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-02010;1994;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-02010;1994;6424;1;COM.MEN.CARNICERIAS;1
S-02010;1994;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-02010;1994;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;1
S-02010;1994;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;1
S-02010;1994;2474;1;FAB. VAJILLAS Y ARTICULOS PARA EL HOGAR;1
S-02010;1994;5041;1;INSTALACIONES ELECTRICAS EN GENERAL;1
S-02010;1994;6732;1;OTROS CAFES Y BARES;2
S-02010;1994;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-02010;1994;5051;1;REVESTIMIENTOS EXTERIORES E INTERIORES;1
S-02010;1994;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-02010;1994;722;1;TTE. MERCANCIAS POR CARRETERA;1
S-02011;1994;8562;1;ALQUILER DE PELICULAS DE VIDEO;1
S-02011;1994;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;1
S-02011;1994;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;2
S-02011;1994;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;2
S-02011;1994;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;2
S-02011;1994;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-02011;1994;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02011;1994;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;3
