CODI_DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
S-05005;2005;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-05005;2005;8439;1;OTROS SERVICIOS TECNICOS NCOP;2
S-05005;2005;2251;1;PROD. Y PRIM. TRANSFORMACION ALUMINIO;1
S-05005;2005;623;1;RECUPERACION Y COM. RESIDUOS SIN ESTABL.;1
S-05005;2005;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;7
S-05005;2005;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-05005;2005;6713;1;RESTAURANTES DE TRES TENEDORES;1
S-05005;2005;6715;1;RESTAURANTES DE UN TENEDOR;2
S-05005;2005;9691;1;SALAS DE BAILE Y DISCOTECAS;4
S-05005;2005;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-05005;2005;8497;1;SERV. GESTION ADMINISTRATIVA;2
S-05005;2005;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-05005;2005;911;1;SERVICIOS AGRICOLAS Y GANADEROS;1
S-05005;2005;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-05005;2005;9731;1;SERVICIOS FOTOGRAFICOS;1
S-05005;2005;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;1
S-05005;2005;8431;1;SERVICIOS TECNICOS DE INGENIERIA;1
S-05005;2005;3191;1;TALLERES DE MECANICA EN GENERAL;8
S-05005;2005;3199;1;TALLERES MECANICOS NCOP;1
S-05005;2005;9711;1;TINTE,LIMP. SECO, LAVADO Y PLANCHADO;1
S-05005;2005;313;1;TRATAMIENTO Y RECUBRIMIENTO DE METALES;4
S-05006;2005;511;2;AGENTES COMERCIALES;1
S-05006;2005;8562;1;ALQUILER DE PELICULAS DE VIDEO;1
S-05006;2005;411;2;ARQUITECTOS;1
S-05006;2005;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-05006;2005;4912;1;BISUTERIA;1
S-05006;2005;812;1;CAJAS DE AHORRO;1
S-05006;2005;6192;1;COM.MAY. INSTRUM. MEDICOS Y ORTOPEDICOS;1
S-05006;2005;6193;1;COM.MAY. METALES PRECIOSOS, Y JOYERIA;1
S-05006;2005;6542;1;COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS;1
S-05006;2005;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;1
S-05006;2005;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;2
S-05006;2005;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;2
S-05006;2005;6553;1;COM.MEN.CARBURANTES Y ACEITES VEHICULOS;1
S-05006;2005;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;1
S-05006;2005;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-05006;2005;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-05006;2005;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;3
S-05006;2005;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-05006;2005;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-05006;2005;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-05006;2005;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-05006;2005;454;1;CONFECC. MEDIDA PRENDAS VESTIR;1
S-05006;2005;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-05006;2005;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;1
S-05006;2005;3162;1;FAB. ARTICULOS DE FERRETERIA/CERRAJERIA;2
S-05006;2005;3223;1;FAB.UTILES PARA MAQUINAS HERRAMIENTAS;1
S-05006;2005;765;2;GRABADORES, Y OTROS PROF. INFORMATICA;1
S-05006;2005;4911;1;JOYERIA;1
S-05006;2005;832;2;MEDICOS ESPECIALISTAS;1
S-05006;2005;6732;1;OTROS CAFES Y BARES;2
S-05006;2005;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-05006;2005;8439;1;OTROS SERVICIOS TECNICOS NCOP;1
S-05006;2005;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;3
S-05006;2005;6715;1;RESTAURANTES DE UN TENEDOR;2
S-05006;2005;5051;1;REVESTIMIENTOS EXTERIORES E INTERIORES;1
S-05006;2005;9733;1;SERV. COPIAS DOCUMENTOS MAQ.FOTOCOPIA;1
S-05006;2005;8497;1;SERV. GESTION ADMINISTRATIVA;1
S-05006;2005;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-05006;2005;9731;1;SERVICIOS FOTOGRAFICOS;1
S-05006;2005;841;1;SERVICIOS JURIDICOS;1
S-06001;2005;6421;1;COM.MEN.CARNES,HUEVOS,CAZA Y GRANJA;1
S-06001;2005;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;2
S-06001;2005;2435;1;FAB. ARTICULOS DERIVADOS YESO Y ESCAYOLA;1
S-06001;2005;2552;1;FAB. JABONES TOCADOR Y PTOS. PERFUMERIA;1
S-06001;2005;6521;1;FARMACIAS;1
S-06001;2005;4399;1;OTRAS INDUSTRIAS TEXTILES NCOP;1
S-06001;2005;6732;1;OTROS CAFES Y BARES;1
S-06001;2005;999;1;OTROS SERVICIOS N.C.O.P.;1
S-06001;2005;861;2;PINTORES,ESCULTORES,CERAMISTAS,ARTESANOS;1
S-06002;2005;511;2;AGENTES COMERCIALES;1
S-06002;2005;6179;1;COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA;2
S-06002;2005;6169;1;COM.MAY.PTOS.INTERINDUSTRIALES Y QUIMIC.;1
S-06002;2005;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;1
S-06002;2005;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;1
S-06002;2005;4233;1;ELAB. PTOS. DIETETICOS Y DE REGIMEN;1
S-06002;2005;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;1
S-06002;2005;2542;1;FAB. ESPECIALIDADES FARMACEUTICAS;1
S-06002;2005;2552;1;FAB. JABONES TOCADOR Y PTOS. PERFUMERIA;1
S-06002;2005;4959;1;FAB. OTROS ART. NCOP;1
S-06002;2005;8319;1;OTROS SERVICIOS FINANCIEROS NCOP;1
S-06002;2005;8497;1;SERV. GESTION ADMINISTRATIVA;1
S-06002;2005;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;1
S-06003;2005;421;2;ARQUITECTOS TECNICOS Y APAREJADORES;1
S-06005;2005;812;1;CAJAS DE AHORRO;1
S-06005;2005;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-06005;2005;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-06005;2005;2541;1;FAB. PTOS. FARMACEUTICOS DE BASE;1
S-06005;2005;726;2;GRADUADOS SOCIALES;1
S-06005;2005;4911;1;JOYERIA;1
S-06005;2005;6732;1;OTROS CAFES Y BARES;1
S-06005;2005;999;1;OTROS SERVICIOS N.C.O.P.;1
S-06005;2005;922;1;SERVICIOS DE LIMPIEZA;1
S-06006;2005;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;1
S-07001;2005;755;1;AGENCIAS DE VIAJES;1
S-07001;2005;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);2
S-07001;2005;6745;1;CAFE-BAR SOCIEDADES,CASINOS,CLUBES...;1
S-07001;2005;812;1;CAJAS DE AHORRO;2
S-07001;2005;6191;1;COM.MAY. JUGUETES Y ARTICULOS DEPORTE;1
S-07001;2005;6134;1;COM.MAY.CALZADO,PELETERIA,MARROQUINERIA;1
S-07001;2005;622;1;COM.MAY.OTROS PTOS. RECUPERACION;1
S-07001;2005;6542;1;COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS;1
S-07001;2005;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;5
S-07001;2005;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;3
S-07001;2005;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;1
S-07001;2005;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;5
S-07001;2005;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;3
S-07001;2005;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;2
S-07001;2005;6423;1;COM.MEN.CARNICERIAS-SALCHICHERIAS;2
S-07001;2005;6546;1;COM.MEN.CUBIERTAS,BANDAS Y CAMARAS AIRE;1
S-07001;2005;6621;1;COM.MEN.EN ECONOMATOS Y COOP. DE CONSUMO;1
S-07001;2005;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-07001;2005;6425;1;COM.MEN.HUEVOS,AVES,GRANJA Y CAZA;1
S-07001;2005;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;2
S-07001;2005;6513;1;COM.MEN.LENCERIA Y CORSETERIA;1
S-07001;2005;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-07001;2005;6446;1;COM.MEN.MASAS FRITAS;1
S-07001;2005;6514;1;COM.MEN.MERCERIA Y PAQUETERIA;1
S-07001;2005;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-07001;2005;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-07001;2005;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;13
S-07001;2005;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;2
S-07001;2005;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-07001;2005;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;3
S-07001;2005;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;3
S-07001;2005;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;2
S-07001;2005;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-07001;2005;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-07001;2005;6541;1;COM.MEN.VEHICULOS TERRESTRES;3
S-07001;2005;645;1;COM.MEN.VINOS Y BEBIDAS;1
S-07001;2005;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-07001;2005;6442;1;DESPACHOS PAN, PAN ESPECIAL, Y BOLLERIA;1
S-07001;2005;9331;1;ENSEù. CONDUCCION VEHICULOS;3
S-07001;2005;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;1
S-07001;2005;9321;1;ENSEùANZA FORMACION PROF. NO SUPERIOR;1
S-07001;2005;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;1
S-07001;2005;3141;1;FAB. ART. CARPINTERIA METALICA;2
S-07001;2005;346;1;FAB. LAMPARAS Y MATERIAL DE ALUMBRADO;1
S-07001;2005;4354;1;FAB. PRENDAS EXTERIORES DE PUNTO;1
S-07001;2005;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;1
S-07001;2005;6521;1;FARMACIAS;2
S-07001;2005;887;2;MAQUILLADORES Y ESTETICISTAS;1
S-07001;2005;832;2;MEDICOS ESPECIALISTAS;1
S-07001;2005;831;2;MEDICOS MEDICINA GENERAL;1
S-07001;2005;834;2;ODONTOLOGOS;2
S-07001;2005;6732;1;OTROS CAFES Y BARES;13
S-07001;2005;899;2;OTROS PROF. RELACIONADOS CON SERVICIOS;1
S-07001;2005;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;2
S-07001;2005;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;3
S-07001;2005;6714;1;RESTAURANTES DE DOS TENEDORES;1
S-07001;2005;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-07001;2005;8497;1;SERV. GESTION ADMINISTRATIVA;1
S-07001;2005;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;6
S-07001;2005;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;3
S-07001;2005;9731;1;SERVICIOS FOTOGRAFICOS;1
S-07002;2005;841;2;ACUPUNTORES, NATUROPATAS Y OTROS;1
S-07002;2005;755;1;AGENCIAS DE VIAJES;1
S-07002;2005;8541;1;ALQUILER AUTOMOVILES SIN CONDUCTOR;1
S-07002;2005;8562;1;ALQUILER DE PELICULAS DE VIDEO;1
S-07002;2005;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);4
S-07002;2005;6731;1;BARES CATEGORIA ESPECIAL;1
S-07002;2005;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-07002;2005;6124;1;COM.MAY. CARNES,HUEVOS,AVES Y CAZA;1
S-07002;2005;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;2
S-07002;2005;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;3
S-07002;2005;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;1
S-07002;2005;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;1
S-07002;2005;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-07002;2005;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-07002;2005;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);4
S-07002;2005;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;3
S-07002;2005;6515;1;COM.MEN.PRENDAS ESPECIALES;1
S-07002;2005;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;2
S-07002;2005;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-07002;2005;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;1
S-07002;2005;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-07002;2005;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;1
S-07002;2005;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-07002;2005;6541;1;COM.MEN.VEHICULOS TERRESTRES;4
S-07002;2005;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-07002;2005;762;2;DOCTORES,LICENCIADOS,INGENIEROS INFORMAT;1
S-07002;2005;9331;1;ENSEù. CONDUCCION VEHICULOS;1
S-07002;2005;9321;1;ENSEùANZA FORMACION PROF. NO SUPERIOR;1
S-07002;2005;871;2;EXPENDEDORES OFICIALES LOTERIAS;2
S-07002;2005;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-07002;2005;4351;1;FAB. GENEROS DE PUNTO EN PIEZA;1
S-07002;2005;4739;1;FAB. OTROS MANIPULADOS PAPEL Y CARTON;1
S-07002;2005;312;1;FORJA,ESTAMPADO,EMBUTICION,TROQUELADO;1
S-07002;2005;244;1;INDUSTRIAS DE LA PIEDRA NATURAL;1
S-07002;2005;311;2;INGENIEROS INDUSTRIALES Y TEXTILES;1
S-07002;2005;222;2;INGENIEROS TEC. TELECOMUNICACIONES;1
S-07002;2005;631;1;INTERMEDIARIOS DEL COMERCIO;2
S-07002;2005;6732;1;OTROS CAFES Y BARES;10
S-07002;2005;7549;1;OTROS DEPOSITOS ESPECIALES NCOP;1
S-07002;2005;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;3
S-07002;2005;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-07002;2005;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;3
S-07002;2005;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-07002;2005;9214;1;SERV.ALCANTARILLADO, EVACUACION AGUAS;1
S-07002;2005;9731;1;SERVICIOS FOTOGRAFICOS;2
S-07002;2005;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;1
S-07002;2005;8495;1;SERVICIOS RECAD.,REPARTO Y MANIP. CORRES;1
S-07002;2005;3199;1;TALLERES MECANICOS NCOP;1
S-07003;2005;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;1
S-07003;2005;6542;1;COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS;1
S-07003;2005;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;2
S-07003;2005;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-07003;2005;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;2
S-07003;2005;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-07003;2005;2537;1;FAB. COLAS Y GELATINAS;1
S-07003;2005;2533;1;FAB. PINTURAS, BARNICES Y LACAS;1
S-07003;2005;6521;1;FARMACIAS;1
S-07003;2005;6732;1;OTROS CAFES Y BARES;2
S-07003;2005;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-07003;2005;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;2
S-07003;2005;8495;1;SERVICIOS RECAD.,REPARTO Y MANIP. CORRES;1
S-07003;2005;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-07004;2005;731;2;ABOGADOS;4
S-07004;2005;5013;1;ALBAùILERIA Y PEQ. TRABAJOS CONSTRUCCION;1
S-07004;2005;8561;1;ALQUILER DE BIENES DE CONSUMO;1
S-07004;2005;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-07004;2005;812;1;CAJAS DE AHORRO;1
S-07004;2005;6134;1;COM.MAY.CALZADO,PELETERIA,MARROQUINERIA;1
S-07004;2005;6179;1;COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA;1
S-07004;2005;6159;1;COM.MAY.OTROS ART. CONSUMO DURADERO NCOP;1
S-07004;2005;6166;1;COM.MAY.PTOS. QUIMICOS INDUSTRIALES;1
S-07004;2005;6121;1;COM.MAY.PTOS.ALIMENTIC.BEBIDAS Y TABACOS;1
S-07004;2005;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;1
S-07004;2005;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;3
S-07004;2005;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-07004;2005;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;1
S-07004;2005;6513;1;COM.MEN.LENCERIA Y CORSETERIA;1
S-07004;2005;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;3
S-07004;2005;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-07004;2005;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-07004;2005;6443;1;COM.MEN.PTOS.PASTELERIA,BOLLERIA;2
S-07004;2005;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;1
S-07004;2005;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-07004;2005;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;3
S-07004;2005;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;1
S-07004;2005;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-07004;2005;454;1;CONFECC. MEDIDA PRENDAS VESTIR;2
S-07004;2005;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;2
S-07004;2005;775;2;DOCTORES Y LICENCIADOS EN FILOSOFIA;1
S-07004;2005;9331;1;ENSEù. CONDUCCION VEHICULOS;1
S-07004;2005;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;1
S-07004;2005;772;2;ESTENOTIPISTAS, TAQUIMECANOGRAFOS,...;1
S-07004;2005;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-07004;2005;2512;1;FAB. OTROS PTOS. QUIMICOS ORGANICOS;1
S-07004;2005;726;2;GRADUADOS SOCIALES;1
S-07004;2005;4192;1;INDUST. BOLLERIA Y PASTELERIA;1
S-07004;2005;4193;1;INDUST. ELABORACION MASAS FRITAS;1
S-07004;2005;9671;1;INSTALACIONES DEPORTIVAS;1
S-07004;2005;6732;1;OTROS CAFES Y BARES;5
S-07004;2005;599;2;OTROS PROF. RELAC. COMERCIO Y HOSTELERIA;1
S-07004;2005;899;2;OTROS PROF. RELACIONADOS CON SERVICIOS;1
S-07004;2005;399;2;OTROS PROFESIONALES INDUSTRIAS MANUFAC.;1
S-07004;2005;8329;1;OTROS SERV. AUXILIARES DE SEGUROS;1
S-07004;2005;9429;1;OTROS SERV. SANITARIOS;1
S-07004;2005;999;1;OTROS SERVICIOS N.C.O.P.;1
S-07004;2005;861;2;PINTORES,ESCULTORES,CERAMISTAS,ARTESANOS;1
S-07004;2005;6911;1;REPARACION ART. ELECTRODOMESTICOS;1
S-07004;2005;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;3
S-07004;2005;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-07004;2005;8492;1;SERV. MECANOGRAFICOS, TAQUIGRAFICOS, ETC;1
S-07004;2005;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;4
S-07004;2005;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;2
S-07004;2005;9711;1;TINTE,LIMP. SECO, LAVADO Y PLANCHADO;2
S-07005;2005;755;1;AGENCIAS DE VIAJES;2
S-07005;2005;811;1;BANCA;2
S-07005;2005;812;1;CAJAS DE AHORRO;1
S-07005;2005;5055;1;CARPINTERIA Y CERRAJERIA;1
S-07005;2005;622;1;COM.MAY.OTROS PTOS. RECUPERACION;1
S-07005;2005;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;5
S-07005;2005;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;3
S-07005;2005;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;5
S-07005;2005;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-07005;2005;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;3
S-07005;2005;6517;1;COM.MEN.CONFECCIONES DE PELETERIA;1
S-07005;2005;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-07005;2005;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;1
S-07005;2005;6513;1;COM.MEN.LENCERIA Y CORSETERIA;1
S-07005;2005;6446;1;COM.MEN.MASAS FRITAS;1
S-07005;2005;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;1
S-07005;2005;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-07005;2005;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-07005;2005;6431;1;COM.MEN.PESCADOS;1
S-07005;2005;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;1
S-07005;2005;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;18
S-07005;2005;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-07005;2005;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;2
S-07005;2005;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;1
S-07005;2005;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;3
S-07005;2005;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;2
S-07005;2005;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;2
S-07005;2005;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-07005;2005;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-07005;2005;454;1;CONFECC. MEDIDA PRENDAS VESTIR;1
S-07005;2005;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;2
S-07005;2005;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-07005;2005;945;1;CONSULTAS Y CLINICAS VETERINARIAS;1
S-07005;2005;833;2;ESTOMATOLOGOS;1
S-07005;2005;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-07005;2005;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-07005;2005;4354;1;FAB. PRENDAS EXTERIORES DE PUNTO;1
S-07005;2005;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;1
S-07005;2005;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-07005;2005;9339;1;OTROS ACTIV. ENSEùANZA;1
S-07005;2005;6732;1;OTROS CAFES Y BARES;7
S-07005;2005;4561;1;PELETERIA NATURAL;1
S-07005;2005;6911;1;REPARACION ART. ELECTRODOMESTICOS;2
S-07005;2005;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-07005;2005;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-07005;2005;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;4
S-07005;2005;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;3
S-07005;2005;9731;1;SERVICIOS FOTOGRAFICOS;4
S-07005;2005;9711;1;TINTE,LIMP. SECO, LAVADO Y PLANCHADO;1
S-07006;2005;731;2;ABOGADOS;2
S-07006;2005;8321;1;AGENCIAS DE SEGUROS Y CORREDURIAS;3
S-07006;2005;712;2;AGENTES Y CORREDORES DE SEGUROS;1
S-07006;2005;685;1;ALOJAMIENTOS TURISTICOS EXTRAHOTELEROS;1
S-07006;2005;822;1;ASEGURADORAS DE ENFERMEDAD Y RIESGOS;2
S-07006;2005;836;2;AYUD. TECN. SANITARIOS Y FISIOTERAPEUTAS;1
S-07006;2005;6731;1;BARES CATEGORIA ESPECIAL;1
S-07006;2005;812;1;CAJAS DE AHORRO;3
S-07006;2005;6152;1;COM.MAY. DE MUEBLES;1
S-07006;2005;6178;1;COM.MAY. MAQUINAS Y MATERIAL OFICINA;1
S-07006;2005;6154;1;COM.MAY.APAR.Y MAT. ELECTRONICO;1
S-07006;2005;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-07006;2005;6553;1;COM.MEN.CARBURANTES Y ACEITES VEHICULOS;2
S-07006;2005;6514;1;COM.MEN.MERCERIA Y PAQUETERIA;1
S-07006;2005;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-07006;2005;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-07006;2005;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;2
S-07006;2005;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-07006;2005;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-07006;2005;9421;1;CONSULTORIOS MEDICOS, SANITARIOS...;2
S-07006;2005;224;2;DIBUJANTES TECNICOS;1
S-07006;2005;4762;1;EDICION DE PERIODICOS Y REVISTAS;1
S-07006;2005;821;1;ENTIDADES ASEGURADORES DE VIDA Y CAPIT.;1
S-07006;2005;4732;1;FAB. OTROS ART. Y ENVASES PAPEL Y CARTON;1
S-07006;2005;4739;1;FAB. OTROS MANIPULADOS PAPEL Y CARTON;1
S-07006;2005;832;2;MEDICOS ESPECIALISTAS;2
S-07006;2005;831;2;MEDICOS MEDICINA GENERAL;2
S-07006;2005;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-07006;2005;6732;1;OTROS CAFES Y BARES;5
S-07006;2005;799;2;OTROS PROF. ACTIV. FINANC. JURID. SEGUR.;1
S-07006;2005;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-07006;2005;999;1;OTROS SERVICIOS N.C.O.P.;1
S-07006;2005;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-07006;2005;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-07007;2005;812;1;CAJAS DE AHORRO;1
S-07007;2005;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;1
S-07007;2005;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
