CODI_DIVISIO_TERRITORIAL;EDAT;NRE_HOMES;NRE_DONES
S-09024;80+;43;70
S-09025;000-010;66;66
S-09025;011-020;57;62
S-09025;021-030;52;73
S-09025;031-040;111;103
S-09025;041-050;113;94
S-09025;051-060;66;64
S-09025;061-070;45;68
S-09025;071-080;69;76
S-09025;80+;24;43
S-09026;000-010;57;51
S-09026;011-020;37;47
S-09026;021-030;48;64
S-09026;031-040;79;85
S-09026;041-050;87;83
S-09026;051-060;80;87
S-09026;061-070;80;108
S-09026;071-080;65;72
S-09026;80+;28;48
S-09027;000-010;57;49
S-09027;011-020;43;40
S-09027;021-030;50;54
S-09027;031-040;77;72
S-09027;041-050;81;65
S-09027;051-060;47;56
S-09027;061-070;39;48
S-09027;071-080;36;45
S-09027;80+;15;38
S-09028;000-010;124;112
S-09028;011-020;108;108
S-09028;021-030;154;122
S-09028;031-040;190;185
S-09028;041-050;215;192
S-09028;051-060;147;159
S-09028;061-070;114;114
S-09028;071-080;41;40
S-09028;80+;16;27
S-09030;000-010;143;131
S-09030;011-020;132;107
S-09030;021-030;131;115
S-09030;031-040;180;177
S-09030;041-050;211;187
S-09030;051-060;120;112
S-09030;061-070;88;87
S-09030;071-080;36;42
S-09030;80+;11;22
S-09031;000-010;39;35
S-09031;011-020;36;52
S-09031;021-030;32;40
S-09031;031-040;56;49
S-09031;041-050;76;76
S-09031;051-060;66;51
S-09031;061-070;50;83
S-09031;071-080;77;80
S-09031;80+;24;32
S-09032;000-010;69;80
S-09032;011-020;65;45
S-09032;021-030;56;37
S-09032;031-040;90;86
S-09032;041-050;104;90
S-09032;051-060;62;52
S-09032;061-070;49;54
S-09032;071-080;35;40
S-09032;80+;10;20
S-09033;000-010;55;57
S-09033;011-020;69;55
S-09033;021-030;91;62
S-09033;031-040;105;90
S-09033;041-050;119;100
S-09033;051-060;95;96
S-09033;061-070;124;125
S-09033;071-080;74;96
S-09033;80+;49;55
S-09034;000-010;63;45
S-09034;011-020;74;78
S-09034;021-030;92;71
S-09034;031-040;124;117
S-09034;041-050;104;101
S-09034;051-060;93;140
S-09034;061-070;188;184
S-09034;071-080;62;80
S-09034;80+;42;55
S-09035;000-010;59;82
S-09035;011-020;94;76
S-09035;021-030;98;77
S-09035;031-040;113;103
S-09035;041-050;130;128
S-09035;051-060;91;100
S-09035;061-070;107;121
S-09035;071-080;52;56
S-09035;80+;30;46
S-09036;000-010;44;50
S-09036;011-020;53;54
S-09036;021-030;49;66
S-09036;031-040;93;83
S-09036;041-050;99;100
S-09036;051-060;79;72
S-09036;061-070;89;103
S-09036;071-080;73;65
S-09036;80+;28;38
S-09037;000-010;112;109
S-09037;011-020;81;74
S-09037;021-030;111;75
S-09037;031-040;192;144
S-09037;041-050;191;112
S-09037;051-060;85;83
S-09037;061-070;40;37
S-09037;071-080;22;26
S-09037;80+;9;28
S-09038;000-010;128;111
S-09038;011-020;96;73
S-09038;021-030;110;105
S-09038;031-040;185;158
S-09038;041-050;175;125
S-09038;051-060;103;101
S-09038;061-070;67;71
S-09038;071-080;30;42
S-09038;80+;17;37
S-09042;000-010;91;101
S-09042;011-020;125;104
S-09042;021-030;133;88
S-09042;031-040;179;86
S-09042;041-050;173;87
S-09042;051-060;92;75
S-09042;061-070;52;35
S-09042;071-080;22;25
S-09042;80+;12;33
S-09043;000-010;50;53
S-09043;011-020;76;79
S-09043;021-030;108;96
S-09043;031-040;137;99
S-09043;041-050;102;107
S-09043;051-060;141;181
S-09043;061-070;157;153
S-09043;071-080;49;51
S-09043;80+;22;43
S-09044;000-010;55;39
S-09044;011-020;53;47
S-09044;021-030;51;47
S-09044;031-040;87;70
S-09044;041-050;88;74
S-09044;051-060;66;48
S-09044;061-070;34;47
S-09044;071-080;42;58
S-09044;80+;20;29
S-09045;000-010;69;70
S-09045;011-020;54;59
S-09045;021-030;66;84
S-09045;031-040;112;105
S-09045;041-050;118;103
S-09045;051-060;87;102
S-09045;061-070;149;161
S-09045;071-080;58;66
S-09045;80+;36;44
S-09047;000-010;56;57
S-09047;011-020;51;45
S-09047;021-030;58;61
S-09047;031-040;96;73
S-09047;041-050;77;81
S-09047;051-060;66;65
S-09047;061-070;77;84
S-09047;071-080;29;37
S-09047;80+;13;20
S-09049;000-010;66;60
S-09049;011-020;68;93
S-09049;021-030;83;81
S-09049;031-040;111;103
S-09049;041-050;128;115
S-09049;051-060;91;105
S-09049;061-070;98;113
S-09049;071-080;51;87
S-09049;80+;23;44
S-09050;000-010;46;38
S-09050;011-020;41;49
S-09050;021-030;42;36
S-09050;031-040;73;61
S-09050;041-050;77;61
S-09050;051-060;41;56
S-09050;061-070;60;75
S-09050;071-080;44;28
S-09050;80+;16;35
S-09052;000-010;48;31
S-09052;011-020;37;34
S-09052;021-030;46;46
S-09052;031-040;60;63
S-09052;041-050;63;60
S-09052;051-060;51;63
S-09052;061-070;50;83
S-09052;071-080;39;57
S-09052;80+;15;35
S-09053;000-010;70;52
S-09053;011-020;77;57
S-09053;021-030;72;56
S-09053;031-040;80;92
S-09053;041-050;90;94
S-09053;051-060;85;76
S-09053;061-070;48;70
S-09053;071-080;50;50
S-09053;80+;30;46
S-09054;000-010;68;43
S-09054;011-020;62;60
S-09054;021-030;49;43
S-09054;031-040;83;87
S-09054;041-050;96;85
S-09054;051-060;71;57
S-09054;061-070;101;122
S-09054;071-080;61;57
S-09054;80+;23;28
S-09057;000-010;66;42
S-09057;011-020;71;70
S-09057;021-030;63;55
S-09057;031-040;82;90
S-09057;041-050;104;114
S-09057;051-060;77;100
S-09057;061-070;61;60
S-09057;071-080;46;56
S-09057;80+;32;78
S-09058;000-010;50;54
S-09058;011-020;48;45
S-09058;021-030;68;71
S-09058;031-040;97;98
S-09058;041-050;88;77
S-09058;051-060;98;128
S-09058;061-070;129;126
S-09058;071-080;50;52
S-09058;80+;31;38
S-09059;000-010;44;49
S-09059;011-020;46;52
S-09059;021-030;57;60
S-09059;031-040;73;70
S-09059;041-050;66;83
S-09059;051-060;91;107
S-09059;061-070;80;94
S-09059;071-080;36;45
S-09059;80+;34;39
